N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.318961089E+00 1.318415832E+00 1.318879330E+00 1.320372518E+00 1.322839445E+00 1.326055348E+00 1.329839518E+00 1.333820269E+00 1.337784839E+00 1.341749487E+00 1.345137315E+00
1.016672606E+01 1.319061412E+00 1.318507441E+00 1.318962077E+00 1.320446919E+00 1.322906555E+00 1.326116718E+00 1.329897140E+00 1.333876378E+00 1.337842026E+00 1.341810673E+00 1.345205926E+00
1.033324570E+01 1.319207722E+00 1.318641147E+00 1.319082919E+00 1.320555612E+00 1.323004617E+00 1.326206385E+00 1.329981325E+00 1.333958335E+00 1.337925488E+00 1.341899932E+00 1.345305950E+00
1.049996187E+01 1.319420837E+00 1.318836033E+00 1.319259138E+00 1.320714158E+00 1.323147680E+00 1.326337189E+00 1.330104078E+00 1.334077751E+00 1.338047035E+00 1.342029819E+00 1.345451377E+00
1.066670514E+01 1.319730425E+00 1.319119337E+00 1.319515448E+00 1.320944847E+00 1.323355857E+00 1.326527484E+00 1.330282553E+00 1.334251227E+00 1.338223403E+00 1.342218046E+00 1.345661895E+00
1.083333839E+01 1.320178208E+00 1.319529479E+00 1.319886776E+00 1.321279217E+00 1.323657627E+00 1.326803241E+00 1.330540974E+00 1.334502082E+00 1.338478028E+00 1.342489316E+00 1.345964717E+00
1.100000000E+01 1.320821741E+00 1.320119666E+00 1.320421659E+00 1.321761171E+00 1.324092662E+00 1.327200595E+00 1.330912910E+00 1.334862470E+00 1.338842966E+00 1.342877106E+00 1.346396539E+00
1.116672606E+01 1.321738153E+00 1.320961609E+00 1.321185813E+00 1.322450369E+00 1.324714933E+00 1.327768613E+00 1.331443725E+00 1.335375478E+00 1.339360770E+00 1.343425335E+00 1.347004754E+00
1.133324570E+01 1.323026443E+00 1.322148191E+00 1.322264986E+00 1.323425047E+00 1.325595354E+00 1.328571665E+00 1.332192560E+00 1.336096646E+00 1.340085372E+00 1.344188621E+00 1.347847189E+00
1.149996187E+01 1.324805795E+00 1.323792773E+00 1.323765048E+00 1.324782611E+00 1.326822594E+00 1.329690122E+00 1.333232630E+00 1.337093635E+00 1.341080975E+00 1.345229975E+00 1.348988389E+00
1.166670514E+01 1.327206107E+00 1.326021758E+00 1.325806310E+00 1.326635353E+00 1.328499717E+00 1.331217417E+00 1.334648190E+00 1.338442589E+00 1.342417239E+00 1.346614621E+00 1.350491138E+00
1.183333839E+01 1.330347320E+00 1.328956846E+00 1.328508692E+00 1.329098225E+00 1.330734037E+00 1.333251364E+00 1.336526558E+00 1.340220055E+00 1.344160453E+00 1.348399269E+00 1.352403535E+00
1.200000000E+01 1.334307844E+00 1.332686467E+00 1.331966561E+00 1.332267198E+00 1.333618831E+00 1.335878663E+00 1.338944690E+00 1.342490824E+00 1.346361574E+00 1.350619730E+00 1.354745069E+00
1.216672606E+01 1.339090776E+00 1.337232995E+00 1.336218116E+00 1.336191684E+00 1.337209334E+00 1.339154709E+00 1.341952561E+00 1.345294413E+00 1.349045325E+00 1.353281861E+00 1.357499096E+00
1.233324570E+01 1.344605191E+00 1.342531167E+00 1.341222404E+00 1.340851750E+00 1.341501649E+00 1.343085415E+00 1.345558871E+00 1.348635245E+00 1.352204982E+00 1.356361217E+00 1.360617338E+00
1.249996187E+01 1.350678865E+00 1.348434271E+00 1.346859927E+00 1.346154552E+00 1.346426851E+00 1.347620953E+00 1.349726356E+00 1.352481195E+00 1.355805694E+00 1.359812204E+00 1.364035906E+00
1.266670514E+01 1.357101730E+00 1.354750955E+00 1.352962328E+00 1.351957169E+00 1.351867853E+00 1.352668196E+00 1.354381726E+00 1.356773148E+00 1.359795589E+00 1.363582728E+00 1.367695058E+00
1.283333839E+01 1.363677179E+00 1.361293792E+00 1.359356656E+00 1.358105393E+00 1.357692148E+00 1.358117453E+00 1.359437183E+00 1.361442461E+00 1.364120796E+00 1.367628321E+00 1.371553796E+00
1.300000000E+01 1.370253479E+00 1.367912478E+00 1.365898833E+00 1.364465955E+00 1.363781323E+00 1.363868177E+00 1.364811591E+00 1.366427447E+00 1.368737453E+00 1.371920177E+00 1.375594766E+00
