N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.000E+15 300 2.300E-4 2.964936E-1 2.814350E+1 4.794730E-1 7.918800E+1
1.468000E+10 1.000E+15 300 2.300E-4 2.959514E-1 2.795520E+1 4.783800E-1 7.898240E+1
2.154000E+10 1.000E+15 300 2.300E-4 2.951629E-1 2.769800E+1 4.767870E-1 7.872700E+1
3.162000E+10 1.000E+15 300 2.300E-4 2.940212E-1 2.735250E+1 4.744750E-1 7.842710E+1
4.642000E+10 1.000E+15 300 2.300E-4 2.923778E-1 2.688330E+1 4.711440E-1 7.806300E+1
6.813000E+10 1.000E+15 300 2.300E-4 2.900335E-1 2.630730E+1 4.663200E-1 7.780450E+1
1.000000E+11 1.000E+15 300 2.300E-4 2.867306E-1 2.557610E+1 4.598840E-1 7.758430E+1
1.468000E+11 1.000E+15 300 2.300E-4 2.821580E-1 2.469730E+1 4.518450E-1 7.748690E+1
2.154000E+11 1.000E+15 300 2.300E-4 2.759772E-1 2.367310E+1 4.428200E-1 7.748470E+1
3.162000E+11 1.000E+15 300 2.300E-4 2.678839E-1 2.247330E+1 4.334600E-1 7.741620E+1
4.642000E+11 1.000E+15 300 2.300E-4 2.577057E-1 2.112370E+1 4.242200E-1 7.728860E+1
6.813000E+11 1.000E+15 300 2.300E-4 2.455093E-1 1.965380E+1 4.153320E-1 7.709830E+1
1.000000E+12 1.000E+15 300 2.300E-4 2.316538E-1 1.812020E+1 4.068880E-1 7.689680E+1
1.468000E+12 1.000E+15 300 2.300E-4 2.167215E-1 1.655240E+1 3.988940E-1 7.658820E+1
2.154000E+12 1.000E+15 300 2.300E-4 2.013328E-1 1.501480E+1 3.912110E-1 7.625260E+1
3.162000E+12 1.000E+15 300 2.300E-4 1.859513E-1 1.354890E+1 3.836810E-1 7.596230E+1
4.642000E+12 1.000E+15 300 2.300E-4 1.708059E-1 1.214090E+1 3.762260E-1 7.557200E+1
6.813000E+12 1.000E+15 300 2.300E-4 1.559592E-1 1.080170E+1 3.687200E-1 7.513560E+1
1.000000E+13 1.000E+15 300 2.300E-4 1.414373E-1 9.530900E+0 3.609880E-1 7.466840E+1
1.468000E+13 1.000E+15 300 2.300E-4 1.273203E-1 8.336800E+0 3.529240E-1 7.421370E+1
2.154000E+13 1.000E+15 300 2.300E-4 1.137529E-1 7.214100E+0 3.445480E-1 7.362550E+1
3.162000E+13 1.000E+15 300 2.300E-4 1.009051E-1 6.180100E+0 3.358070E-1 7.295480E+1
4.642000E+13 1.000E+15 300 2.300E-4 8.893051E-2 5.242100E+0 3.266290E-1 7.218780E+1
6.813000E+13 1.000E+15 300 2.300E-4 7.794241E-2 4.403500E+0 3.169170E-1 7.130880E+1
1.000000E+14 1.000E+15 300 2.300E-4 6.800824E-2 3.662800E+0 3.065150E-1 7.028540E+1
