T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.254293005E+00 1.220949079E+00 3.334392600E-02 1.253734201E+00 1.220624536E+00 3.310966500E-02 5.588040000E-04 3.245430000E-04
295 1.254949379E+00 1.222625657E+00 3.232372200E-02 1.254459824E+00 1.222317413E+00 3.214241100E-02 4.895550000E-04 3.082440000E-04
300 1.256292681E+00 1.224730464E+00 3.156221700E-02 1.255858954E+00 1.224430840E+00 3.142811400E-02 4.337270000E-04 2.996240000E-04
305 1.258131299E+00 1.226861006E+00 3.127029300E-02 1.257737502E+00 1.226566212E+00 3.117129000E-02 3.937970000E-04 2.947940000E-04
310 1.260221200E+00 1.229664932E+00 3.055626800E-02 1.259851612E+00 1.229352233E+00 3.049937900E-02 3.695880000E-04 3.126990000E-04
315 1.261584910E+00 1.232289983E+00 2.929492700E-02 1.261223947E+00 1.231954078E+00 2.926986900E-02 3.609630000E-04 3.359050000E-04
320 1.261633431E+00 1.234346114E+00 2.728731700E-02 1.261267937E+00 1.233993908E+00 2.727402900E-02 3.654940000E-04 3.522060000E-04
325 1.259237067E+00 1.236465179E+00 2.277188800E-02 1.258859226E+00 1.236075137E+00 2.278408900E-02 3.778410000E-04 3.900420000E-04
330 1.252219628E+00 1.237960343E+00 1.425928500E-02 1.251831276E+00 1.237513310E+00 1.431796600E-02 3.883520000E-04 4.470330000E-04
335 1.237264024E+00 1.238023358E+00 -7.593340000E-04 1.236885624E+00 1.237513349E+00 -6.277250000E-04 3.784000000E-04 5.100090000E-04
340 1.209151287E+00 1.237011230E+00 -2.785994300E-02 1.208833139E+00 1.236426968E+00 -2.759382900E-02 3.181480000E-04 5.842620000E-04
