X Y Yfit
2.9000000E+2 6.5020000E+5 6.4876662E+5
2.9000000E+2 6.4970000E+5 6.4876662E+5
2.9260000E+2 5.4660000E+5 5.7177171E+5
2.9260000E+2 5.4020000E+5 5.7177171E+5
2.9510000E+2 4.9420000E+5 5.0748692E+5
2.9760000E+2 4.5520000E+5 4.5137938E+5
2.9760000E+2 4.4850000E+5 4.5137938E+5
3.0010000E+2 4.0230000E+5 4.0230000E+5
3.0260000E+2 3.6440000E+5 3.5927531E+5
3.0260000E+2 3.5370000E+5 3.5927531E+5
3.0490000E+2 3.2190000E+5 3.2432720E+5
3.0750000E+2 2.9020000E+5 2.8945788E+5
3.1010000E+2 2.5990000E+5 2.5885706E+5
3.1260000E+2 2.3040000E+5 2.3291816E+5
3.1510000E+2 2.1460000E+5 2.0994909E+5
3.1760000E+2 1.9880000E+5 1.8957172E+5
3.2010000E+2 1.7000000E+5 1.7146051E+5
3.2260000E+2 1.5400000E+5 1.5533467E+5
3.2510000E+2 1.4400000E+5 1.4095148E+5
3.2510000E+2 1.3910000E+5 1.4095148E+5
3.2760000E+2 1.2800000E+5 1.2810073E+5
3.2760000E+2 1.2720000E+5 1.2810073E+5
3.3010000E+2 1.1660000E+5 1.1660000E+5
3.3260000E+2 1.0530000E+5 1.0629068E+5
3.3510000E+2 9.4530000E+4 9.7034609E+4
3.3510000E+2 9.8120000E+4 9.7034609E+4
3.3510000E+2 9.4480000E+4 9.7034609E+4
3.3760000E+2 9.2780000E+4 8.8711237E+4
3.4010000E+2 8.5560000E+4 8.1215169E+4
3.4010000E+2 8.7090000E+4 8.1215169E+4
3.4260000E+2 7.6170000E+4 7.4454108E+4
3.4260000E+2 7.8390000E+4 7.4454108E+4
