d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.091410553E+00 1.004171900E+00 8.723865300E-02 1.091415386E+00 1.004169324E+00 8.724606200E-02 -4.833000000E-06 2.576000000E-06
150 1.549996187E+01 1.234661792E+00 1.096732310E+00 1.379294820E-01 1.234641733E+00 1.096682202E+00 1.379595310E-01 2.005900000E-05 5.010800000E-05
150 1.600000000E+01 1.272254811E+00 1.109578718E+00 1.626760930E-01 1.272176659E+00 1.109480314E+00 1.626963450E-01 7.815200000E-05 9.840400000E-05
150 1.649996187E+01 1.304461329E+00 1.116609357E+00 1.878519720E-01 1.304148801E+00 1.116441354E+00 1.877074470E-01 3.125280000E-04 1.680030000E-04
150 1.700000000E+01 1.347620953E+00 1.127487190E+00 2.201337630E-01 1.346310365E+00 1.127217589E+00 2.190927760E-01 1.310588000E-03 2.696010000E-04
180 1.500000000E+01 1.097244422E+00 1.003987081E+00 9.325734100E-02 1.097246503E+00 1.003984898E+00 9.326160500E-02 -2.081000000E-06 2.183000000E-06
180 1.549996187E+01 1.233617600E+00 1.093824263E+00 1.397933370E-01 1.233597955E+00 1.093776197E+00 1.398217580E-01 1.964500000E-05 4.806600000E-05
180 1.600000000E+01 1.271781439E+00 1.108982411E+00 1.627990280E-01 1.271706489E+00 1.108886451E+00 1.628200380E-01 7.495000000E-05 9.596000000E-05
180 1.649996187E+01 1.304664959E+00 1.117268366E+00 1.873965930E-01 1.304363336E+00 1.117101141E+00 1.872621950E-01 3.016230000E-04 1.672250000E-04
180 1.700000000E+01 1.347432965E+00 1.127529648E+00 2.199033170E-01 1.346147932E+00 1.127259931E+00 2.188880010E-01 1.285033000E-03 2.697170000E-04
210 1.500000000E+01 1.099320844E+00 1.003882770E+00 9.543807400E-02 1.099320852E+00 1.003880826E+00 9.544002600E-02 -7.999999996E-09 1.944000000E-06
210 1.549996187E+01 1.234210962E+00 1.092900459E+00 1.413105030E-01 1.234191454E+00 1.092852937E+00 1.413385170E-01 1.950800000E-05 4.752200000E-05
210 1.600000000E+01 1.271419838E+00 1.108408559E+00 1.630112790E-01 1.271346930E+00 1.108314340E+00 1.630325900E-01 7.290800000E-05 9.421900000E-05
210 1.649996187E+01 1.304754375E+00 1.117455956E+00 1.872984190E-01 1.304457926E+00 1.117288884E+00 1.871690420E-01 2.964490000E-04 1.670720000E-04
210 1.700000000E+01 1.346038067E+00 1.126734725E+00 2.193033420E-01 1.344762327E+00 1.126478084E+00 2.182842430E-01 1.275740000E-03 2.566410000E-04
240 1.500000000E+01 1.097902155E+00 1.182622817E+00 -8.472066200E-02 1.097900564E+00 1.182611062E+00 -8.471049800E-02 1.591000000E-06 1.175500000E-05
240 1.549996187E+01 1.234271990E+00 1.219825999E+00 1.444599100E-02 1.234252515E+00 1.219798641E+00 1.445387400E-02 1.947500000E-05 2.735800000E-05
240 1.600000000E+01 1.271058844E+00 1.243372521E+00 2.768632300E-02 1.270987146E+00 1.243308094E+00 2.767905200E-02 7.169800000E-05 6.442700000E-05
240 1.649996187E+01 1.304959318E+00 1.258525459E+00 4.643385900E-02 1.304666380E+00 1.258391409E+00 4.627497100E-02 2.929380000E-04 1.340500000E-04
240 1.700000000E+01 1.346474612E+00 1.288349892E+00 5.812472000E-02 1.345197851E+00 1.288049762E+00 5.714808900E-02 1.276761000E-03 3.001300000E-04
