d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.023059775E+00 1.018096519E+00 4.963256000E-03 1.023049090E+00 1.018084227E+00 4.964863000E-03 1.068500000E-05 1.229200000E-05
150 1.524993176E+01 1.016628215E+00 1.003228613E+00 1.339960200E-02 1.016616827E+00 1.003225956E+00 1.339087100E-02 1.138800000E-05 2.657000000E-06
150 1.549996187E+01 1.169150478E+00 1.217653044E+00 -4.850256600E-02 1.169143940E+00 1.217617374E+00 -4.847343400E-02 6.538000000E-06 3.567000000E-05
150 1.574996808E+01 1.240872477E+00 1.236204121E+00 4.668356000E-03 1.240838063E+00 1.236151246E+00 4.686817000E-03 3.441400000E-05 5.287500000E-05
150 1.600000000E+01 1.273589511E+00 1.249224356E+00 2.436515500E-02 1.273519118E+00 1.249149480E+00 2.436963800E-02 7.039300000E-05 7.487600000E-05
150 1.624993176E+01 1.294719930E+00 1.258576287E+00 3.614364300E-02 1.294589258E+00 1.258473359E+00 3.611589900E-02 1.306720000E-04 1.029280000E-04
150 1.649996187E+01 1.313043279E+00 1.266443786E+00 4.659949300E-02 1.312797962E+00 1.266305494E+00 4.649246800E-02 2.453170000E-04 1.382920000E-04
150 1.674996808E+01 1.334083749E+00 1.278141252E+00 5.594249700E-02 1.333604556E+00 1.277953820E+00 5.565073600E-02 4.791930000E-04 1.874320000E-04
150 1.700000000E+01 1.355805694E+00 1.296147599E+00 5.965809500E-02 1.354841716E+00 1.295892451E+00 5.894926500E-02 9.639780000E-04 2.551480000E-04
180 1.500000000E+01 1.021550498E+00 1.016963528E+00 4.586970000E-03 1.021541502E+00 1.016953164E+00 4.588338000E-03 8.996000000E-06 1.036400000E-05
180 1.524993176E+01 1.016061424E+00 1.166310279E+00 -1.502488550E-01 1.016051176E+00 1.166290350E+00 -1.502391740E-01 1.024800000E-05 1.992900000E-05
180 1.549996187E+01 1.170287716E+00 1.215744326E+00 -4.545661000E-02 1.170276977E+00 1.215708785E+00 -4.543180800E-02 1.073900000E-05 3.554100000E-05
180 1.574996808E+01 1.240667991E+00 1.234982567E+00 5.685424000E-03 1.240632612E+00 1.234931185E+00 5.701427000E-03 3.537900000E-05 5.138200000E-05
180 1.600000000E+01 1.273280417E+00 1.248446238E+00 2.483417900E-02 1.273211746E+00 1.248373690E+00 2.483805600E-02 6.867100000E-05 7.254800000E-05
180 1.624993176E+01 1.294596170E+00 1.258160134E+00 3.643603600E-02 1.294470094E+00 1.258059576E+00 3.641051800E-02 1.260760000E-04 1.005580000E-04
180 1.649996187E+01 1.313665629E+00 1.266279887E+00 4.738574200E-02 1.313427960E+00 1.266142881E+00 4.728507900E-02 2.376690000E-04 1.370060000E-04
180 1.674996808E+01 1.332992999E+00 1.278212883E+00 5.478011600E-02 1.332527185E+00 1.278026196E+00 5.450098900E-02 4.658140000E-04 1.866870000E-04
180 1.700000000E+01 1.355527557E+00 1.296422407E+00 5.910515000E-02 1.354585197E+00 1.296167527E+00 5.841767000E-02 9.423600000E-04 2.548800000E-04
