d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.184743412E+00 1.065481120E+00 1.192622920E-01 1.184739437E+00 1.065461055E+00 1.192783820E-01 3.975000000E-06 2.006500000E-05
150 1.549996187E+01 1.240021841E+00 1.087876160E+00 1.521456810E-01 1.239997406E+00 1.087826478E+00 1.521709280E-01 2.443500000E-05 4.968200000E-05
150 1.600000000E+01 1.268858507E+00 1.092860823E+00 1.759976840E-01 1.268761699E+00 1.092769803E+00 1.759918960E-01 9.680800000E-05 9.102000000E-05
150 1.649996187E+01 1.302243435E+00 1.099632101E+00 2.026113340E-01 1.301848484E+00 1.099475438E+00 2.023730460E-01 3.949510000E-04 1.566630000E-04
150 1.700000000E+01 1.346154552E+00 1.107946558E+00 2.382079940E-01 1.344562380E+00 1.107699250E+00 2.368631300E-01 1.592172000E-03 2.473080000E-04
180 1.500000000E+01 1.186443328E+00 1.062772336E+00 1.236709920E-01 1.186438959E+00 1.062752621E+00 1.236863380E-01 4.369000000E-06 1.971500000E-05
180 1.549996187E+01 1.238745631E+00 1.085370285E+00 1.533753460E-01 1.238722429E+00 1.085323543E+00 1.533988860E-01 2.320200000E-05 4.674200000E-05
180 1.600000000E+01 1.268559670E+00 1.092572508E+00 1.759871620E-01 1.268467479E+00 1.092483943E+00 1.759835360E-01 9.219100000E-05 8.856500000E-05
180 1.649996187E+01 1.301507476E+00 1.099425324E+00 2.020821520E-01 1.301124742E+00 1.099269894E+00 2.018548480E-01 3.827340000E-04 1.554300000E-04
180 1.700000000E+01 1.345862353E+00 1.107972988E+00 2.378893650E-01 1.344298010E+00 1.107727062E+00 2.365709480E-01 1.564343000E-03 2.459260000E-04
210 1.500000000E+01 1.186753264E+00 1.060161290E+00 1.265919740E-01 1.186748540E+00 1.060141409E+00 1.266071310E-01 4.724000000E-06 1.988100000E-05
210 1.549996187E+01 1.239400703E+00 1.084936884E+00 1.544638190E-01 1.239378192E+00 1.084891419E+00 1.544867730E-01 2.251100000E-05 4.546500000E-05
210 1.600000000E+01 1.268209576E+00 1.092158706E+00 1.760508700E-01 1.268120126E+00 1.092071727E+00 1.760483990E-01 8.945000000E-05 8.697900000E-05
210 1.649996187E+01 1.301743926E+00 1.099646355E+00 2.020975710E-01 1.301368483E+00 1.099491075E+00 2.018774080E-01 3.754430000E-04 1.552800000E-04
210 1.700000000E+01 1.344451764E+00 1.107155745E+00 2.372960190E-01 1.342890055E+00 1.106609111E+00 2.362809440E-01 1.561709000E-03 5.466340000E-04
240 1.500000000E+01 1.185238559E+00 1.198574210E+00 -1.333565100E-02 1.185233543E+00 1.198562423E+00 -1.332888000E-02 5.016000000E-06 1.178700000E-05
240 1.549996187E+01 1.239216730E+00 1.217244900E+00 2.197183000E-02 1.239194604E+00 1.217215042E+00 2.197956200E-02 2.212600000E-05 2.985800000E-05
240 1.600000000E+01 1.267773360E+00 1.238665215E+00 2.910814500E-02 1.267685293E+00 1.238594553E+00 2.909074000E-02 8.806700000E-05 7.066200000E-05
240 1.649996187E+01 1.301894351E+00 1.252324932E+00 4.956941900E-02 1.301523203E+00 1.252171032E+00 4.935217100E-02 3.711480000E-04 1.539000000E-04
240 1.700000000E+01 1.345206831E+00 1.282434715E+00 6.277211600E-02 1.343650017E+00 1.282136712E+00 6.151330500E-02 1.556814000E-03 2.980030000E-04
