T d154 d184 d214 d244
d 150 180 210 240
290 4.331902800E-02 4.311160700E-02 4.258583000E-02 4.206203000E-02
295 4.184454000E-02 4.186025800E-02 4.156888400E-02 4.125138100E-02
300 4.087249800E-02 4.106430700E-02 4.101603600E-02 4.096446100E-02
305 4.081458300E-02 4.112149800E-02 4.137533500E-02 4.152262100E-02
310 4.057319900E-02 4.115944000E-02 4.158400000E-02 4.188078800E-02
315 4.045147000E-02 4.120683700E-02 4.172300200E-02 4.166581400E-02
320 4.065445300E-02 4.160098900E-02 4.208469500E-02 4.214982700E-02
325 3.957504300E-02 4.048734700E-02 4.093035000E-02 4.092743500E-02
330 3.692609500E-02 3.753512200E-02 3.772734800E-02 3.748496400E-02
335 3.210516200E-02 3.210300100E-02 3.179766100E-02 3.114494100E-02
340 2.131155000E-02 2.005865900E-02 1.876219700E-02 1.613222600E-02
