T d154 d184 d214 d244
d 150 180 210 240
290 4.217481800E-02 4.221975300E-02 4.190581200E-02 4.156335700E-02
295 4.092134400E-02 4.116283300E-02 4.106585800E-02 4.091892800E-02
300 4.015024100E-02 4.054314100E-02 4.067236100E-02 4.078272700E-02
305 4.025740100E-02 4.074984400E-02 4.117308000E-02 4.148116600E-02
310 4.015934300E-02 4.090819700E-02 4.148622000E-02 4.193304900E-02
315 4.014547400E-02 4.103864600E-02 4.168874200E-02 4.176791600E-02
320 4.041762100E-02 4.148024500E-02 4.207995600E-02 4.226485200E-02
325 3.936931400E-02 4.035616500E-02 4.087270700E-02 4.094633600E-02
330 3.670693100E-02 3.732883400E-02 3.752651600E-02 3.728621800E-02
335 3.182229000E-02 3.174502600E-02 3.134343600E-02 3.057887900E-02
340 2.092295800E-02 1.944844400E-02 1.788197000E-02 1.495662300E-02
