T d154 d184 d214 d244
d 150 180 210 240
290 4.071348200E-02 4.101485200E-02 4.091830300E-02 4.076324400E-02
295 3.974390900E-02 4.021020600E-02 4.030725000E-02 4.033023200E-02
300 3.922217200E-02 3.980971700E-02 4.010959800E-02 4.037453800E-02
305 3.952277600E-02 4.018817500E-02 4.076674600E-02 4.122085000E-02
310 3.959355500E-02 4.048715000E-02 4.119863400E-02 4.177461400E-02
315 3.970548800E-02 4.071442300E-02 4.147418000E-02 4.166473700E-02
320 4.005340500E-02 4.120613000E-02 4.189401600E-02 4.217027300E-02
325 3.905335300E-02 4.009109600E-02 4.065679900E-02 4.078237000E-02
330 3.640935400E-02 3.703124400E-02 3.722270500E-02 3.697387800E-02
335 3.151638700E-02 3.137377600E-02 3.089030200E-02 3.003059400E-02
340 2.064707500E-02 1.901071600E-02 1.724341700E-02 1.409979400E-02
