T d154 d184 d214 d244
d 150 180 210 240
290 4.283333100E-02 4.224394800E-02 4.167703500E-02 4.130512500E-02
295 4.134996300E-02 4.087140600E-02 4.039485300E-02 4.005678800E-02
300 4.010357000E-02 3.968111100E-02 3.928769300E-02 3.910196600E-02
305 3.951093500E-02 3.904143800E-02 3.879160200E-02 3.864790500E-02
310 3.880003000E-02 3.848952000E-02 3.828050700E-02 3.813180500E-02
315 3.828328800E-02 3.812580200E-02 3.791098900E-02 3.731242800E-02
320 3.815520800E-02 3.815513800E-02 3.786098500E-02 3.733678100E-02
325 3.756918100E-02 3.767346300E-02 3.748612300E-02 3.698610900E-02
330 3.650433200E-02 3.674483300E-02 3.665232900E-02 3.618516200E-02
335 3.479484900E-02 3.523148900E-02 3.528473000E-02 3.490446600E-02
340 3.060405500E-02 3.141351700E-02 3.174729600E-02 3.027653000E-02
