fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
0UT1 9:40 298.8 38.8 1.000E+000 1.518E+000 9.770E-011 2.220E+003 3.228E+000 1.909E-005 1.023E-003 
0UT2 10:1 301.7 38.43 1.000E+000 1.578E+000 1.624E-010 2.132E+003 3.170E+000 2.020E-005 9.681E-004 
0UT3 10:23 304.6 38.06 1.000E+000 1.449E+000 2.385E-010 1.976E+003 3.057E+000 2.001E-005 1.343E-003 
0UT4 10:49 307.6 37.69 1.000E+000 1.301E+000 3.773E-010 2.103E+003 3.071E+000 2.381E-005 7.166E-004 
0UT5 11:11 310.8 37.3 1.000E+000 1.341E+000 6.532E-010 2.014E+003 3.019E+000 2.588E-005 1.093E-003 
0UT6 11:37 313.3 37.01 1.000E+000 1.364E+000 9.303E-010 1.985E+003 2.975E+000 2.739E-005 6.757E-004 
0UT7 12:2 316.7 36.61 1.000E+000 1.349E+000 1.573E-009 2.117E+003 2.983E+000 3.296E-005 7.100E-004 
0UT8 12:22 319.2 36.32 1.000E+000 1.287E+000 2.133E-009 1.863E+003 2.893E+000 3.294E-005 6.647E-004 
0UT9 12:42 322.9 35.91 1.000E+000 1.227E+000 3.840E-009 1.969E+003 2.895E+000 3.968E-005 7.574E-004 
UT10 13:1 325.3 35.64 1.000E+000 1.240E+000 5.410E-009 1.895E+003 2.876E+000 4.284E-005 6.085E-004 
UT11 13:25 327.7 35.38 1.000E+000 1.185E+000 7.095E-009 1.785E+003 2.808E+000 4.468E-005 8.778E-004 
UT12 13:48 330.6 35.07 1.000E+000 1.185E+000 1.020E-008 1.724E+003 2.779E+000 4.888E-005 1.505E-003 
