N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 5.122280000E-04 4.109630000E-04 3.431830000E-04 2.939270000E-04
1.600000000E+01 3.402674000E-03 3.272443000E-03 3.184165000E-03 3.113592000E-03
1.700000000E+01 1.169510400E-02 1.164191000E-02 1.155012100E-02 1.149176700E-02
1.549996187E+01 1.101144000E-03 9.768000000E-04 8.763120000E-04 7.886170000E-04
1.649996187E+01 6.532652000E-03 6.444899000E-03 6.355639000E-03 6.292599000E-03
1.674996808E+01 8.783731000E-03 8.712382000E-03 8.638520000E-03 8.560011000E-03
1.624993176E+01 4.775938000E-03 4.657810000E-03 4.569114000E-03 4.505907000E-03
1.574996808E+01 2.266242000E-03 2.138400000E-03 2.047491000E-03 1.966793000E-03
1.524993176E+01 4.436650000E-04 3.354480000E-04 2.672380000E-04 2.198960000E-04
