N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.010210000E-04 6.033900000E-05 2.863400000E-05 2.864000000E-06
1.600000000E+01 2.353430000E-03 2.117249000E-03 2.042717000E-03 1.990643000E-03
1.700000000E+01 7.428797000E-03 7.245275000E-03 6.946769000E-03 6.938578000E-03
1.549996187E+01 1.143520000E-03 1.046031000E-03 9.800110000E-04 9.318080000E-04
1.649996187E+01 3.956756000E-03 3.882736000E-03 3.841720000E-03 3.820015000E-03
1.674996808E+01 5.436624000E-03 5.212119000E-03 5.179755000E-03 5.166243000E-03
1.624993176E+01 2.980368000E-03 2.877131000E-03 2.817282000E-03 2.777970000E-03
1.574996808E+01 1.644243000E-03 1.527532000E-03 1.448744000E-03 1.534218000E-03
1.524993176E+01 6.854850000E-04 6.138020000E-04 5.646500000E-04 5.269160000E-04
