N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 4.068080000E-04 3.069950000E-04 2.427110000E-04 1.985720000E-04
1.600000000E+01 2.569752000E-03 2.459540000E-03 2.389799000E-03 2.336851000E-03
1.700000000E+01 8.405289000E-03 8.778056000E-03 8.379261000E-03 8.366614000E-03
1.549996187E+01 1.219065000E-03 1.127655000E-03 1.061970000E-03 1.013463000E-03
1.649996187E+01 4.702638000E-03 4.638700000E-03 4.597206000E-03 4.574767000E-03
1.674996808E+01 6.435621000E-03 6.266098000E-03 6.233916000E-03 6.210625000E-03
1.624993176E+01 3.495910000E-03 3.397238000E-03 3.339545000E-03 3.304497000E-03
1.574996808E+01 1.840461000E-03 1.732446000E-03 1.657862000E-03 1.602814000E-03
1.524993176E+01 6.219180000E-04 5.004560000E-04 4.464110000E-04 4.010910000E-04
