Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.275592146E+00 1.233496354E+00 4.209579200E-02 1.253811768E+00 1.215507101E+00 3.830466700E-02 2.178037800E-02 1.798925300E-02
1.468000E+10 1.275638855E+00 1.233574583E+00 4.206427200E-02 1.259827508E+00 1.220835483E+00 3.899202500E-02 1.581134700E-02 1.273910000E-02
2.154000E+10 1.275707041E+00 1.233688518E+00 4.201852300E-02 1.264318852E+00 1.224744500E+00 3.957435200E-02 1.138818900E-02 8.944018000E-03
3.162000E+10 1.275806325E+00 1.233853885E+00 4.195244000E-02 1.267672716E+00 1.227619311E+00 4.005340500E-02 8.133609000E-03 6.234574000E-03
4.642000E+10 1.275950379E+00 1.234092715E+00 4.185766400E-02 1.270189829E+00 1.229772208E+00 4.041762100E-02 5.760550000E-03 4.320507000E-03
6.813000E+10 1.276158317E+00 1.234435118E+00 4.172319900E-02 1.272109203E+00 1.231454750E+00 4.065445300E-02 4.049114000E-03 2.980368000E-03
1.000000E+11 1.276456285E+00 1.234921068E+00 4.153521700E-02 1.273627273E+00 1.232871986E+00 4.075528700E-02 2.829012000E-03 2.049082000E-03
1.468000E+11 1.276878946E+00 1.235600888E+00 4.127805800E-02 1.274910349E+00 1.234195039E+00 4.071531000E-02 1.968597000E-03 1.405849000E-03
2.154000E+11 1.277470157E+00 1.236533611E+00 4.093654600E-02 1.276102590E+00 1.235569686E+00 4.053290400E-02 1.367567000E-03 9.639250000E-04
3.162000E+11 1.278281988E+00 1.237780808E+00 4.050118000E-02 1.277330963E+00 1.237118960E+00 4.021200300E-02 9.510250000E-04 6.618480000E-04
4.642000E+11 1.279370903E+00 1.239395039E+00 3.997586400E-02 1.278706581E+00 1.238938617E+00 3.976796400E-02 6.643220000E-04 4.564220000E-04
6.813000E+11 1.280790715E+00 1.241404615E+00 3.938610000E-02 1.280322552E+00 1.241087029E+00 3.923552300E-02 4.681630000E-04 3.175860000E-04
1.000000E+12 1.282583838E+00 1.243800876E+00 3.878296200E-02 1.282249170E+00 1.243576463E+00 3.867270700E-02 3.346680000E-04 2.244130000E-04
1.468000E+12 1.284774128E+00 1.246536962E+00 3.823716600E-02 1.284529893E+00 1.246374685E+00 3.815520800E-02 2.442350000E-04 1.622770000E-04
2.154000E+12 1.287364118E+00 1.249542523E+00 3.782159500E-02 1.287181041E+00 1.249421569E+00 3.775947200E-02 1.830770000E-04 1.209540000E-04
3.162000E+12 1.290337014E+00 1.252748191E+00 3.758882300E-02 1.290195483E+00 1.252654868E+00 3.754061500E-02 1.415310000E-04 9.332300000E-05
4.642000E+12 1.293661708E+00 1.256106935E+00 3.755477300E-02 1.293548818E+00 1.256032412E+00 3.751640600E-02 1.128900000E-04 7.452300000E-05
6.813000E+12 1.297300215E+00 1.259603367E+00 3.769684800E-02 1.297207655E+00 1.259542049E+00 3.766560600E-02 9.256000000E-05 6.131800000E-05
1.000000E+13 1.301217170E+00 1.263249966E+00 3.796720400E-02 1.301139676E+00 1.263198328E+00 3.794134800E-02 7.749400000E-05 5.163800000E-05
