Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.271053282E+00 1.228443456E+00 4.260982600E-02 1.252611251E+00 1.215231620E+00 3.737963100E-02 1.844203100E-02 1.321183600E-02
1.468000E+10 1.271091716E+00 1.228515116E+00 4.257660000E-02 1.257226774E+00 1.219068642E+00 3.815813200E-02 1.386494200E-02 9.446474000E-03
2.154000E+10 1.271147903E+00 1.228619486E+00 4.252841700E-02 1.260833522E+00 1.221922820E+00 3.891070200E-02 1.031438100E-02 6.696666000E-03
3.162000E+10 1.271229920E+00 1.228770968E+00 4.245895200E-02 1.263653982E+00 1.224060427E+00 3.959355500E-02 7.575938000E-03 4.710541000E-03
4.642000E+10 1.271349378E+00 1.228989761E+00 4.235961700E-02 1.265856872E+00 1.225697529E+00 4.015934300E-02 5.492506000E-03 3.292232000E-03
6.813000E+10 1.271522768E+00 1.229303569E+00 4.221919900E-02 1.267586483E+00 1.227013284E+00 4.057319900E-02 3.936285000E-03 2.290285000E-03
1.000000E+11 1.271773216E+00 1.229749180E+00 4.202403600E-02 1.268977043E+00 1.228160015E+00 4.081702800E-02 2.796173000E-03 1.589165000E-03
1.468000E+11 1.272132461E+00 1.230373342E+00 4.175911900E-02 1.270156881E+00 1.229270861E+00 4.088602000E-02 1.975580000E-03 1.102481000E-03
2.154000E+11 1.272642862E+00 1.231241065E+00 4.140179700E-02 1.271249225E+00 1.230455981E+00 4.079324400E-02 1.393637000E-03 7.850840000E-04
3.162000E+11 1.273358682E+00 1.232393275E+00 4.096540700E-02 1.272372930E+00 1.231843795E+00 4.052913500E-02 9.857520000E-04 5.494800000E-04
4.642000E+11 1.274345690E+00 1.233887403E+00 4.045828700E-02 1.273643286E+00 1.233500761E+00 4.014252500E-02 7.024040000E-04 3.866420000E-04
6.813000E+11 1.275677808E+00 1.235769438E+00 3.990837000E-02 1.275170935E+00 1.235489030E+00 3.968190500E-02 5.068730000E-04 2.804080000E-04
1.000000E+12 1.277429781E+00 1.238060773E+00 3.936900800E-02 1.277057258E+00 1.237854956E+00 3.920230200E-02 3.725230000E-04 2.058170000E-04
1.468000E+12 1.279666203E+00 1.240740570E+00 3.892563300E-02 1.279385889E+00 1.240585859E+00 3.880003000E-02 2.803140000E-04 1.547110000E-04
2.154000E+12 1.282428710E+00 1.243796895E+00 3.863181500E-02 1.282211952E+00 1.243674862E+00 3.853709000E-02 2.167580000E-04 1.220330000E-04
3.162000E+12 1.285725139E+00 1.247167478E+00 3.855766100E-02 1.285552788E+00 1.247068058E+00 3.848473000E-02 1.723510000E-04 9.942000000E-05
4.642000E+12 1.289525946E+00 1.250838018E+00 3.868792800E-02 1.289385453E+00 1.250754920E+00 3.863053300E-02 1.404930000E-04 8.309800000E-05
6.813000E+12 1.293772164E+00 1.254781026E+00 3.899113800E-02 1.293655431E+00 1.254710265E+00 3.894516600E-02 1.167330000E-04 7.076100000E-05
1.000000E+13 1.298393307E+00 1.258993856E+00 3.939945100E-02 1.298295116E+00 1.258932915E+00 3.936220100E-02 9.819100000E-05 6.094100000E-05
