N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.253167210E+00 1.250191931E+00 1.247671479E+00 1.244322046E+00
1.016672606E+01 1.253202853E+00 1.250241632E+00 1.247737934E+00 1.244408248E+00
1.033324570E+01 1.253254980E+00 1.250314221E+00 1.247834814E+00 1.244533621E+00
1.049996187E+01 1.253331143E+00 1.250420051E+00 1.247975662E+00 1.244715277E+00
1.066670514E+01 1.253442233E+00 1.250573930E+00 1.248179614E+00 1.244977016E+00
1.083333839E+01 1.253603851E+00 1.250796754E+00 1.248473233E+00 1.245351213E+00
1.100000000E+01 1.253838052E+00 1.251117537E+00 1.248892495E+00 1.245880444E+00
1.116672606E+01 1.254175554E+00 1.251575574E+00 1.249484512E+00 1.246618224E+00
1.133324570E+01 1.254658136E+00 1.252222329E+00 1.250308123E+00 1.247627770E+00
1.149996187E+01 1.255340794E+00 1.253122072E+00 1.251432272E+00 1.248977739E+00
1.166670514E+01 1.256292681E+00 1.254350052E+00 1.252931003E+00 1.250734618E+00
1.183333839E+01 1.257595379E+00 1.255986795E+00 1.254874635E+00 1.252952642E+00
1.200000000E+01 1.259336759E+00 1.258107860E+00 1.257318063E+00 1.255663514E+00
1.216672606E+01 1.261599305E+00 1.260769882E+00 1.260288740E+00 1.258869114E+00
1.233324570E+01 1.264443561E+00 1.263996235E+00 1.263778788E+00 1.262541005E+00
1.249996187E+01 1.267890898E+00 1.267768416E+00 1.267746421E+00 1.266629385E+00
1.266670514E+01 1.271913468E+00 1.272029797E+00 1.272128939E+00 1.271078933E+00
1.283333839E+01 1.276439585E+00 1.276702889E+00 1.276861577E+00 1.275842445E+00
1.300000000E+01 1.281374868E+00 1.281711132E+00 1.281874841E+00 1.280884076E+00
