N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 3.162E+15 300 2.800E-4 3.764215E+1 1.878340E+1 6.069290E-1 8.221700E+1
1.468000E+10 3.162E+15 300 2.800E-4 3.762015E+1 1.876130E+1 6.068720E-1 8.217610E+1
2.154000E+10 3.162E+15 300 2.800E-4 3.758805E+1 1.872910E+1 6.067890E-1 8.211640E+1
3.162000E+10 3.162E+15 300 2.800E-4 3.754138E+1 1.868220E+1 6.066650E-1 8.202930E+1
4.642000E+10 3.162E+15 300 2.800E-4 3.747380E+1 1.861430E+1 6.064840E-1 8.190280E+1
6.813000E+10 3.162E+15 300 2.800E-4 3.737655E+1 1.851640E+1 6.062170E-1 8.172010E+1
1.000000E+11 3.162E+15 300 2.800E-4 3.723793E+1 1.837670E+1 6.058230E-1 8.145860E+1
1.468000E+11 3.162E+15 300 2.800E-4 3.704304E+1 1.818030E+1 6.052390E-1 8.108990E+1
2.154000E+11 3.162E+15 300 2.800E-4 3.677452E+1 1.790520E+1 6.043710E-1 8.056180E+1
3.162000E+11 3.162E+15 300 2.800E-4 3.641517E+1 1.754960E+1 6.030720E-1 7.991270E+1
4.642000E+11 3.162E+15 300 2.800E-4 3.595348E+1 1.710440E+1 6.011050E-1 7.914380E+1
6.813000E+11 3.162E+15 300 2.800E-4 3.539134E+1 1.659760E+1 5.979970E-1 7.842420E+1
1.000000E+12 3.162E+15 300 2.800E-4 3.474893E+1 1.605410E+1 5.930840E-1 7.789860E+1
1.468000E+12 3.162E+15 300 2.800E-4 3.405878E+1 1.550900E+1 5.850270E-1 7.783560E+1
2.154000E+12 3.162E+15 300 2.800E-4 3.334927E+1 1.498550E+1 5.727190E-1 7.845910E+1
3.162000E+12 3.162E+15 300 2.800E-4 3.263169E+1 1.447180E+1 5.607070E-1 7.909480E+1
4.642000E+12 3.162E+15 300 2.800E-4 3.190191E+1 1.396560E+1 5.524440E-1 7.924190E+1
6.813000E+12 3.162E+15 300 2.800E-4 3.115025E+1 1.346440E+1 5.453930E-1 7.925270E+1
1.000000E+13 3.162E+15 300 2.800E-4 3.036894E+1 1.295070E+1 5.385290E-1 7.918740E+1
1.468000E+13 3.162E+15 300 2.800E-4 2.955410E+1 1.243580E+1 5.316590E-1 7.914490E+1
2.154000E+13 3.162E+15 300 2.800E-4 2.870488E+1 1.190620E+1 5.247770E-1 7.903920E+1
3.162000E+13 3.162E+15 300 2.800E-4 2.782234E+1 1.137570E+1 5.179210E-1 7.894450E+1
4.642000E+13 3.162E+15 300 2.800E-4 2.690891E+1 1.083300E+1 5.110810E-1 7.877070E+1
6.813000E+13 3.162E+15 300 2.800E-4 2.596826E+1 1.028620E+1 5.042000E-1 7.856140E+1
1.000000E+14 3.162E+15 300 2.800E-4 2.500525E+1 9.741900E+0 4.972830E-1 7.834480E+1
