Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.268438523E+00 1.225156615E+00 4.328190800E-02 1.250420017E+00 1.213618414E+00 3.680160300E-02 1.801850600E-02 1.153820100E-02
1.468000E+10 1.268477864E+00 1.225229496E+00 4.324836800E-02 1.254636830E+00 1.216910272E+00 3.772655800E-02 1.384103400E-02 8.319224000E-03
2.154000E+10 1.268535388E+00 1.225335622E+00 4.319976600E-02 1.258050983E+00 1.219394188E+00 3.865679500E-02 1.048440500E-02 5.941434000E-03
3.162000E+10 1.268619416E+00 1.225489682E+00 4.312973400E-02 1.260806043E+00 1.221283267E+00 3.952277600E-02 7.813373000E-03 4.206415000E-03
4.642000E+10 1.268741924E+00 1.225712239E+00 4.302968500E-02 1.263012461E+00 1.222755060E+00 4.025740100E-02 5.729463000E-03 2.957179000E-03
6.813000E+10 1.268920020E+00 1.226031530E+00 4.288849000E-02 1.264776991E+00 1.223962408E+00 4.081458300E-02 4.143029000E-03 2.069122000E-03
1.000000E+11 1.269177827E+00 1.226485177E+00 4.269265000E-02 1.266213196E+00 1.225040318E+00 4.117287800E-02 2.964631000E-03 1.444859000E-03
1.468000E+11 1.269548772E+00 1.227138224E+00 4.241054800E-02 1.267440694E+00 1.226106851E+00 4.133384300E-02 2.108078000E-03 1.031373000E-03
2.154000E+11 1.270078017E+00 1.228012770E+00 4.206524700E-02 1.268581674E+00 1.227288494E+00 4.129318000E-02 1.496343000E-03 7.242760000E-04
3.162000E+11 1.270824423E+00 1.229188725E+00 4.163569800E-02 1.269759091E+00 1.228676373E+00 4.108271800E-02 1.065332000E-03 5.123520000E-04
4.642000E+11 1.271860914E+00 1.230734469E+00 4.112644500E-02 1.271096279E+00 1.230361752E+00 4.073452700E-02 7.646350000E-04 3.727170000E-04
6.813000E+11 1.273271707E+00 1.232679471E+00 4.059223600E-02 1.272715436E+00 1.232407093E+00 4.030834300E-02 5.562710000E-04 2.723780000E-04
1.000000E+12 1.275144591E+00 1.235059187E+00 4.008540400E-02 1.274732204E+00 1.234854643E+00 3.987756100E-02 4.123870000E-04 2.045440000E-04
1.468000E+12 1.277557692E+00 1.237893453E+00 3.966423900E-02 1.277244736E+00 1.237733801E+00 3.951093500E-02 3.129560000E-04 1.596520000E-04
2.154000E+12 1.280562357E+00 1.241125849E+00 3.943650800E-02 1.280318624E+00 1.240997592E+00 3.932103200E-02 2.437330000E-04 1.282570000E-04
3.162000E+12 1.284167485E+00 1.244752368E+00 3.941511700E-02 1.283972787E+00 1.244646280E+00 3.932650700E-02 1.946980000E-04 1.060880000E-04
4.642000E+12 1.288333517E+00 1.248725625E+00 3.960789200E-02 1.288174585E+00 1.248635860E+00 3.953872500E-02 1.589320000E-04 8.976500000E-05
6.813000E+12 1.292982497E+00 1.253009657E+00 3.997284000E-02 1.292850707E+00 1.252932805E+00 3.991790200E-02 1.317900000E-04 7.685200000E-05
1.000000E+13 1.298021414E+00 1.257602589E+00 4.041882500E-02 1.297911098E+00 1.257536268E+00 4.037483000E-02 1.103160000E-04 6.632100000E-05
