N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 300 1.800E-4 1.214112265E+00 1.216493773E+00
1.468000E+10 1.000E+15 300 1.800E-4 1.214843976E+00 1.216508568E+00
2.154000E+10 1.000E+15 300 1.800E-4 1.215373221E+00 1.216529783E+00
3.162000E+10 1.000E+15 300 1.800E-4 1.215760981E+00 1.216560737E+00
4.642000E+10 1.000E+15 300 1.800E-4 1.216054964E+00 1.216606346E+00
6.813000E+10 1.000E+15 300 1.800E-4 1.216294231E+00 1.216673834E+00
1.000000E+11 1.000E+15 300 1.800E-4 1.216512291E+00 1.216773646E+00
1.468000E+11 1.000E+15 300 1.800E-4 1.216724711E+00 1.216904899E+00
2.154000E+11 1.000E+15 300 1.800E-4 1.216993073E+00 1.217117700E+00
3.162000E+11 1.000E+15 300 1.800E-4 1.217339958E+00 1.217426622E+00
4.642000E+11 1.000E+15 300 1.800E-4 1.217807844E+00 1.217868586E+00
6.813000E+11 1.000E+15 300 1.800E-4 1.218446820E+00 1.218489872E+00
1.000000E+12 1.000E+15 300 1.800E-4 1.219294421E+00 1.219325411E+00
1.468000E+12 1.000E+15 300 1.800E-4 1.220453664E+00 1.220476422E+00
2.154000E+12 1.000E+15 300 1.800E-4 1.221967007E+00 1.221984137E+00
3.162000E+12 1.000E+15 300 1.800E-4 1.223862494E+00 1.223875774E+00
4.642000E+12 1.000E+15 300 1.800E-4 1.226228491E+00 1.226239099E+00
6.813000E+12 1.000E+15 300 1.800E-4 1.229070107E+00 1.229078819E+00
1.000000E+13 1.000E+15 300 1.800E-4 1.232391625E+00 1.232398933E+00
