-0.0007 -1.4542E-0005
0.0092 -8.3205E-0006
0.0192 -1.5687E-0006
0.0293  5.8239E-0006
0.0393  1.3885E-0005
0.0493  2.2728E-0005
0.0593  3.2471E-0005
0.0694  4.3173E-0005
0.0794  5.5735E-0005
0.0892  6.8241E-0005
0.0993  8.2915E-0005
0.1097  1.0101E-0004
0.1193  1.1759E-0004
0.1292  1.3799E-0004
0.1392  1.6101E-0004
0.1493  1.8683E-0004
0.1602  2.1879E-0004
0.1697  2.5035E-0004
0.1797  2.8704E-0004
0.1897  3.2854E-0004
0.1997  3.7497E-0004
0.2097  4.2693E-0004
0.2196  4.8623E-0004
0.2297  5.5357E-0004
0.2397  6.3095E-0004
0.2498  7.2141E-0004
0.2598  8.1889E-0004
0.2699  9.3246E-0004
0.2798  1.0631E-0003
0.2898  1.2129E-0003
0.3005  1.3998E-0003
0.3097  1.5897E-0003
0.3196  1.8239E-0003
0.3295  2.0973E-0003
0.3394  2.4139E-0003
0.3495  2.7837E-0003
0.3588  3.2098E-0003
0.3685  3.7083E-0003
0.3785  4.2736E-0003
0.3877  4.9502E-0003
0.3972  5.7065E-0003
0.4067  6.5821E-0003
0.4160  7.5572E-0003
0.4250  8.6219E-0003
0.4340  9.9154E-0003
0.4431  1.1139E-0002
0.4542  1.2980E-0002
0.4651  1.4990E-0002
0.4757  1.7189E-0002
0.4864  1.9557E-0002
