d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.238512390E+00 1.211767958E+00 2.674443200E-02 1.232219918E+00 1.205894227E+00 2.632569100E-02 6.292472000E-03 5.873731000E-03
150 295 1.239428628E+00 1.212885477E+00 2.654315100E-02 1.233763345E+00 1.207394833E+00 2.636851200E-02 5.665283000E-03 5.490644000E-03
150 300 1.240614368E+00 1.215015278E+00 2.559909000E-02 1.235325581E+00 1.209592105E+00 2.573347600E-02 5.288787000E-03 5.423173000E-03
150 305 1.241355576E+00 1.217393970E+00 2.396160600E-02 1.236205499E+00 1.211858062E+00 2.434743700E-02 5.150077000E-03 5.535908000E-03
150 310 1.240625645E+00 1.219883046E+00 2.074259900E-02 1.235409302E+00 1.214032595E+00 2.137670700E-02 5.216343000E-03 5.850451000E-03
150 315 1.236600788E+00 1.221881710E+00 1.471907800E-02 1.231194478E+00 1.215572348E+00 1.562213000E-02 5.406310000E-03 6.309362000E-03
150 320 1.226334158E+00 1.223900560E+00 2.433598000E-03 1.220785367E+00 1.216847978E+00 3.937389000E-03 5.548791000E-03 7.052582000E-03
150 325 1.204581728E+00 1.225018851E+00 -2.043712300E-02 1.199253881E+00 1.217033183E+00 -1.777930200E-02 5.327847000E-03 7.985668000E-03
150 330 1.164000615E+00 1.224146731E+00 -6.014611600E-02 1.159824637E+00 1.215174411E+00 -5.534977400E-02 4.175978000E-03 8.972320000E-03
150 335 1.095272986E+00 1.220172759E+00 -1.248997730E-01 1.093905154E+00 1.210228227E+00 -1.163230730E-01 1.367832000E-03 9.944532000E-03
150 340 1.009864959E+00 1.212176447E+00 -2.023114880E-01 1.007746014E+00 1.201525661E+00 -1.937796470E-01 2.118945000E-03 1.065078600E-02
180 290 1.235301836E+00 1.208547769E+00 2.675406700E-02 1.230066814E+00 1.203668724E+00 2.639809000E-02 5.235022000E-03 4.879045000E-03
180 295 1.236435889E+00 1.209952250E+00 2.648363900E-02 1.231639147E+00 1.205308029E+00 2.633111800E-02 4.796742000E-03 4.644221000E-03
180 300 1.237609167E+00 1.212158076E+00 2.545109100E-02 1.233024941E+00 1.207471037E+00 2.555390400E-02 4.584226000E-03 4.687039000E-03
180 305 1.238105642E+00 1.214539375E+00 2.356626700E-02 1.233514940E+00 1.209631906E+00 2.388303400E-02 4.590702000E-03 4.907469000E-03
180 310 1.236108322E+00 1.216719901E+00 1.938842100E-02 1.231345994E+00 1.211409093E+00 1.993690100E-02 4.762328000E-03 5.310808000E-03
180 315 1.230831415E+00 1.218452467E+00 1.237894800E-02 1.225804988E+00 1.212591114E+00 1.321387400E-02 5.026427000E-03 5.861353000E-03
180 320 1.218296093E+00 1.219776923E+00 -1.480830000E-03 1.213109244E+00 1.213114461E+00 -5.217000000E-06 5.186849000E-03 6.662462000E-03
180 325 1.192869902E+00 1.220634920E+00 -2.776501800E-02 1.187979518E+00 1.213018485E+00 -2.503896700E-02 4.890384000E-03 7.616435000E-03
180 330 1.146350418E+00 1.218775318E+00 -7.242490000E-02 1.142796339E+00 1.210188116E+00 -6.739177700E-02 3.554079000E-03 8.587202000E-03
180 335 1.068275644E+00 1.213087123E+00 -1.448114790E-01 1.067810656E+00 1.203653722E+00 -1.358430660E-01 4.649880000E-04 9.433401000E-03
180 340 1.008794177E+00 1.198950371E+00 -1.901561940E-01 1.007132318E+00 1.189325889E+00 -1.821935710E-01 1.661859000E-03 9.624482000E-03
210 290 1.231415328E+00 1.205456969E+00 2.595835900E-02 1.226903678E+00 1.201258997E+00 2.564468100E-02 4.511650000E-03 4.197972000E-03
210 295 1.232944225E+00 1.207263395E+00 2.568083000E-02 1.228737131E+00 1.203194255E+00 2.554287600E-02 4.207094000E-03 4.069140000E-03
210 300 1.234152164E+00 1.209622050E+00 2.453011400E-02 1.230037712E+00 1.205369008E+00 2.466870400E-02 4.114452000E-03 4.253042000E-03
210 305 1.234392446E+00 1.212016014E+00 2.237643200E-02 1.230176424E+00 1.207386974E+00 2.278945000E-02 4.216022000E-03 4.629040000E-03
210 310 1.232343451E+00 1.214181550E+00 1.816190100E-02 1.227875563E+00 1.209219269E+00 1.865629400E-02 4.467888000E-03 4.962281000E-03
210 315 1.225756478E+00 1.215562211E+00 1.019426700E-02 1.220995421E+00 1.210001306E+00 1.099411500E-02 4.761057000E-03 5.560905000E-03
210 320 1.211066680E+00 1.216749308E+00 -5.682628000E-03 1.206158824E+00 1.210357023E+00 -4.198199000E-03 4.907856000E-03 6.392285000E-03
