T nFsrh nFBsrh dnsrh nF nFB dn
290 1.165753137E+00 1.140262098E+00 2.549103900E-02 1.165727984E+00 1.140239530E+00 2.548845400E-02
295 1.172685925E+00 1.146612992E+00 2.607293300E-02 1.172653232E+00 1.146583438E+00 2.606979400E-02
300 1.173507534E+00 1.152548847E+00 2.095868700E-02 1.173119200E+00 1.152371420E+00 2.074778000E-02
305 1.176033464E+00 1.149362984E+00 2.667048000E-02 1.175984692E+00 1.149190172E+00 2.679452000E-02
310 1.181585610E+00 1.154513272E+00 2.707233800E-02 1.181524479E+00 1.154456653E+00 2.706782600E-02
315 1.182241065E+00 1.159684712E+00 2.255635300E-02 1.182099059E+00 1.159613546E+00 2.248551300E-02
320 1.181968029E+00 1.164446852E+00 1.752117700E-02 1.181812546E+00 1.164358125E+00 1.745442100E-02
325 1.171742445E+00 1.168317431E+00 3.425014000E-03 1.171654067E+00 1.168208127E+00 3.445940000E-03
330 1.162300576E+00 1.171409213E+00 -9.108637000E-03 1.162132464E+00 1.171275225E+00 -9.142761000E-03
335 1.143648880E+00 1.172415947E+00 -2.876706700E-02 1.143503610E+00 1.172179808E+00 -2.867619800E-02
340 1.126257509E+00 1.154126607E+00 -2.786909800E-02 1.126179992E+00 1.153908798E+00 -2.772880600E-02
