T nFsrh nFBsrh dnsrh nF nFB dn
290 1.165030725E+00 1.138629958E+00 2.640076700E-02 1.164914538E+00 1.138527214E+00 2.638732400E-02
295 1.171656288E+00 1.144354739E+00 2.730154900E-02 1.170859286E+00 1.143793067E+00 2.706621900E-02
300 1.168596592E+00 1.142173179E+00 2.642341300E-02 1.168420401E+00 1.141663605E+00 2.675679600E-02
305 1.174157512E+00 1.146097865E+00 2.805964700E-02 1.173935297E+00 1.145898121E+00 2.803717600E-02
310 1.178083284E+00 1.151493953E+00 2.658933100E-02 1.177549634E+00 1.151241412E+00 2.630822200E-02
315 1.177420307E+00 1.156253358E+00 2.116694900E-02 1.177011606E+00 1.155938505E+00 2.107310100E-02
320 1.175876500E+00 1.160605549E+00 1.527095100E-02 1.175507582E+00 1.160217197E+00 1.529038500E-02
325 1.158684795E+00 1.164103171E+00 -5.418376000E-03 1.158338381E+00 1.163630870E+00 -5.292489000E-03
330 1.145023354E+00 1.166864231E+00 -2.184087700E-02 1.144694899E+00 1.166296697E+00 -2.160179800E-02
335 1.127683397E+00 1.167867442E+00 -4.018404500E-02 1.127323912E+00 1.167199279E+00 -3.987536700E-02
340 1.105375348E+00 1.150452085E+00 -4.507673700E-02 1.105058696E+00 1.149740990E+00 -4.468229400E-02
