T nFsrh nFBsrh dnsrh nF nFB dn
290 1.164781174E+00 1.137868733E+00 2.691244100E-02 1.163628528E+00 1.136856759E+00 2.677176900E-02
295 1.168645299E+00 1.140703558E+00 2.794174100E-02 1.160801144E+00 1.136637245E+00 2.416389900E-02
300 1.168126066E+00 1.139679801E+00 2.844626500E-02 1.166388038E+00 1.138148502E+00 2.823953600E-02
305 1.173482096E+00 1.145093684E+00 2.838841200E-02 1.171299734E+00 1.143145451E+00 2.815428300E-02
310 1.176491533E+00 1.150370050E+00 2.612148300E-02 1.171632518E+00 1.147918484E+00 2.371403400E-02
315 1.176175806E+00 1.155013362E+00 2.116244400E-02 1.173145120E+00 1.151973643E+00 2.117147700E-02
320 1.167267193E+00 1.159255962E+00 8.011231000E-03 1.164054120E+00 1.155531889E+00 8.522231000E-03
325 1.156907806E+00 1.162660995E+00 -5.753189000E-03 1.153581842E+00 1.158168433E+00 -4.586591000E-03
330 1.137570899E+00 1.165342857E+00 -2.777195800E-02 1.134242473E+00 1.159998820E+00 -2.575634700E-02
335 1.117310923E+00 1.166269095E+00 -4.895817200E-02 1.114851427E+00 1.160060217E+00 -4.520879000E-02
340 1.102963086E+00 1.149083243E+00 -4.612015700E-02 1.100545568E+00 1.143094638E+00 -4.254907000E-02
