fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L290 64300000 339.64 34.137 2.186504509E-01 5.769660618E-04 3.758592917E-05 1.233263075E-01 3.047660990E-04 2.979371409E-01 0.000000000E+00 
L291 64326000 339.55 34.146 2.193895807E-01 5.801357724E-04 3.797719176E-05 1.239771869E-01 3.063289511E-04 2.983851487E-01 0.000000000E+00 
L292 64346000 339.55 34.146 2.196985259E-01 5.814708466E-04 3.814470147E-05 1.236845676E-01 3.084096168E-04 2.985926630E-01 0.000000000E+00 
L293 64368000 339.58 34.143 2.198691000E-01 5.822766328E-04 3.826821991E-05 1.243701889E-01 3.077056739E-04 2.989129291E-01 0.000000000E+00 
L294 64388000 339.63 34.138 2.202278189E-01 5.843497305E-04 3.852116536E-05 1.244037987E-01 3.096574798E-04 2.993328575E-01 2.501565107E-17 
L295 64410000 339.69 34.132 2.207459754E-01 5.873019915E-04 3.886732670E-05 1.246455157E-01 3.118169600E-04 2.997991540E-01 0.000000000E+00 
L296 64430000 339.75 34.126 2.211232910E-01 5.894545866E-04 3.909221338E-05 1.248428350E-01 3.131273006E-04 2.999199947E-01 0.000000000E+00 
L297 64452000 339.82 34.119 2.212916636E-01 5.902931539E-04 3.921496639E-05 1.256995170E-01 3.119731527E-04 3.002057782E-01 0.000000000E+00 
L298 64472000 339.87 34.114 2.215164412E-01 5.913762427E-04 3.934645700E-05 1.252516978E-01 3.141481689E-04 3.003556409E-01 0.000000000E+00 
L299 64494000 339.91 34.11 2.217789980E-01 5.932816741E-04 3.963166740E-05 1.263633348E-01 3.136357544E-04 3.012041796E-01 0.000000000E+00 
L300 64514000 339.94 34.107 2.225088616E-01 5.960793840E-04 3.992658115E-05 1.262304593E-01 3.163060282E-04 3.010306460E-01 0.000000000E+00 
L301 64536000 339.96 34.105 2.226567428E-01 5.974737476E-04 4.015559701E-05 1.267594557E-01 3.167826121E-04 3.018501584E-01 0.000000000E+00 
