X Y Yfit
1.0141000E-3 -2.2466000E-3 -2.2519858E-3
1.5799000E-3 -2.2491000E-3 -2.2517928E-3
4.1185000E-2 -2.2390000E-3 -2.2356031E-3
6.0987000E-2 -2.2289000E-3 -2.2250833E-3
8.0790000E-2 -2.2213000E-3 -2.2125276E-3
1.0059000E-1 -2.2049000E-3 -2.1975368E-3
1.2096000E-1 -2.1884000E-3 -2.1790847E-3
1.4076000E-1 -2.1631000E-3 -2.1576249E-3
1.5321000E-1 -2.1378000E-3 -2.1420550E-3
1.8037000E-1 -2.1024000E-3 -2.1014395E-3
2.0130000E-1 -2.0645000E-3 -2.0626956E-3
2.2054000E-1 -2.0151000E-3 -2.0201085E-3
2.4091000E-1 -1.9620000E-3 -1.9663163E-3
2.6071000E-1 -1.9051000E-3 -1.9038020E-3
2.6806000E-1 -1.8292000E-3 -1.8776427E-3
2.8787000E-1 -1.7444000E-3 -1.7979815E-3
3.0767000E-1 -1.6483000E-3 -1.7029615E-3
3.2068000E-1 -1.5408000E-3 -1.6306868E-3
3.4048000E-1 -1.4117000E-3 -1.5030085E-3
3.7330000E-1 -1.2599000E-3 -1.2324325E-3
3.9367000E-1 -1.0714000E-3 -1.0157561E-3
4.2762000E-1 -5.2370000E-4 -5.3007004E-4
4.3723000E-1 -8.3616000E-4 -3.5199642E-4
4.6100000E-1 -9.4874000E-5 2.1061188E-4
4.8023000E-1 5.1105000E-4 8.6153885E-4
5.0117000E-1 1.4446000E-3 1.9125209E-3
5.0683000E-1 2.9107000E-3 2.2857487E-3
5.3342000E-1 5.1751000E-3 4.8009570E-3
5.6058000E-1 8.3767000E-3 9.1875335E-3
6.0018000E-1 1.8313000E-2 1.9654125E-2
6.1998000E-1 2.5099000E-2 2.6547727E-2
6.3979000E-1 3.2893000E-2 3.4314075E-2
