T d154 d184 d214 d244
d 150 180 210 240
290 1.227154011E+00 1.222993708E+00 1.220852326E+00 1.218780972E+00
295 1.227383332E+00 1.223311893E+00 1.221228593E+00 1.218940197E+00
300 1.226687532E+00 1.222386086E+00 1.220120857E+00 1.217326561E+00
305 1.223579138E+00 1.218309406E+00 1.215270699E+00 1.211696129E+00
310 1.215014941E+00 1.207966144E+00 1.203261382E+00 1.198255459E+00
315 1.195902533E+00 1.185550590E+00 1.177687235E+00 1.170116759E+00
320 1.157997432E+00 1.142103162E+00 1.129370641E+00 1.117412860E+00
325 1.090610734E+00 1.066867299E+00 1.047557145E+00 1.030169939E+00
330 1.011770990E+00 1.010499169E+00 1.009602545E+00 1.008911222E+00
335 1.012113286E+00 1.011061150E+00 1.010301451E+00 1.009708174E+00
340 1.013683538E+00 1.012783615E+00 1.012121325E+00 1.011592064E+00
