T d154 d184 d214 d244
d 150 180 210 240
290 1.227253767E+00 1.223132526E+00 1.221036937E+00 1.219018860E+00
295 1.227488411E+00 1.223464544E+00 1.221439554E+00 1.219220983E+00
300 1.226818423E+00 1.222586061E+00 1.220408331E+00 1.217720459E+00
305 1.223775119E+00 1.218620517E+00 1.215729668E+00 1.212336104E+00
310 1.215350554E+00 1.208508614E+00 1.204069781E+00 1.199388312E+00
315 1.196511258E+00 1.186535822E+00 1.179152328E+00 1.172161071E+00
320 1.159091733E+00 1.143853971E+00 1.131943783E+00 1.120960913E+00
325 1.092436210E+00 1.069717609E+00 1.051655680E+00 1.035713190E+00
330 1.011781107E+00 1.010505452E+00 1.009603658E+00 1.008905880E+00
335 1.012100290E+00 1.011036216E+00 1.010262320E+00 1.009652911E+00
340 1.013641349E+00 1.012718517E+00 1.012029782E+00 1.011471119E+00
