N x
1.3127678E+0 1.1822000E+21
1.2970363E+0 1.4227400E+21
1.2865183E+0 1.5906076E+21
1.2732926E+0 1.5714448E+21
1.2622821E+0 1.5229167E+21
1.2480113E+0 1.4039015E+21
1.2345892E+0 1.5373913E+21
1.2224527E+0 1.7115854E+21
1.2114021E+0 1.4897594E+21
1.1955041E+0 1.4623899E+21
1.1836871E+0 2.0402729E+21
1.1754367E+0 1.6860345E+21
1.1591118E+0 1.3484557E+21
1.1444050E+0 1.5007143E+21
1.1308648E+0 1.5399768E+21
1.1165246E+0 1.6615382E+21
1.1047314E+0 1.6963960E+21
1.0905979E+0 1.5609627E+21
1.0762171E+0 1.6174634E+21
1.0627267E+0 1.4911925E+21
1.0455359E+0 1.4583917E+21
1.0309345E+0 1.6358688E+21
1.0167619E+0 1.7334958E+21
1.0034078E+0 1.5161602E+21
9.8477355E-1 1.5115926E+21
9.7088001E-1 1.5784767E+21
9.5303766E-1 1.5210876E+21
9.3743776E-1 1.6277498E+21
9.2121886E-1 1.5047609E+21
9.0237391E-1 1.5264276E+21
8.8602992E-1 1.6311534E+21
8.6877300E-1 1.5267889E+21
8.4939324E-1 1.5230239E+21
8.3128168E-1 1.5387937E+21
8.1140912E-1 1.6328333E+21
7.9471901E-1 1.7003636E+21
7.7543211E-1 1.5945269E+21
7.5544633E-1 1.5399561E+21
7.3366100E-1 1.5791460E+21
7.1360147E-1 1.6358258E+21
6.9203778E-1 1.6013033E+21
