fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 13:11:24 297 39.04 1.000E+000 6.800E-001 2.376E-006 4.125E+003 3.122E+000 6.476E-009 2.315E-003 
0002 13:14:00 297 39.04 1.000E+000 6.800E-001 2.401E-006 3.901E+003 3.095E+000 6.781E-009 2.158E-003 
0003 13:17:28 297 39.04 1.000E+000 6.800E-001 2.349E-006 4.018E+003 3.111E+000 6.600E-009 2.248E-003 
0004 13:21:40 297 39.04 1.000E+000 6.800E-001 2.355E-006 3.950E+003 3.104E+000 6.676E-009 2.174E-003 
0005 13:24:18 297 39.04 1.000E+000 6.800E-001 2.282E-006 3.986E+003 3.113E+000 6.576E-009 2.075E-003 
0006 13:28:18 297 39.04 1.000E+000 6.800E-001 2.322E-006 3.970E+003 3.104E+000 6.635E-009 2.109E-003 
0007 13:31:34 297 39.04 1.000E+000 6.800E-001 2.431E-006 3.904E+003 3.086E+000 6.831E-009 2.191E-003 
0008 13:34:10 297 39.04 1.000E+000 6.800E-001 2.346E-006 3.850E+003 3.076E+000 6.932E-009 2.165E-003 
0009 13:36:12 297 39.04 1.000E+000 6.800E-001 2.365E-006 3.926E+003 3.098E+000 6.697E-009 2.140E-003 
0010 13:38:30 297 39.04 1.000E+000 6.800E-001 2.284E-006 4.111E+003 3.126E+000 6.424E-009 1.068E-002 
0011 13:40:42 297 39.04 1.000E+000 6.800E-001 2.360E-006 3.973E+003 3.099E+000 6.657E-009 2.100E-003 
0012 13:44:10 297.1 39.02 1.000E+000 6.800E-001 2.423E-006 3.882E+003 3.081E+000 6.874E-009 2.085E-003 
0013 13:46:52 297.1 39.02 1.000E+000 6.800E-001 2.266E-006 3.820E+003 3.077E+000 6.899E-009 2.097E-003 
