fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0UT1 8:53 301.8 38.42 1.000E+000 1.315E+000 1.521E-006 1.628E+004 2.648E+000 1.899E-008 1.506E-003 
0UT2 9:13 305 38.01 1.000E+000 1.297E+000 1.518E-006 1.436E+004 2.636E+000 2.111E-008 1.233E-003 
0UT3 9:30 307.3 37.73 1.000E+000 1.458E+000 2.028E-006 1.307E+004 2.600E+000 2.385E-008 1.109E-003 
0UT4 9:50 309.4 37.47 1.000E+000 1.503E+000 1.634E-006 1.197E+004 2.612E+000 2.422E-008 9.879E-004 
0UT5 10:13 312.2 37.14 1.000E+000 1.460E+000 1.792E-006 1.061E+004 2.595E+000 2.673E-008 7.488E-004 
0UT6 10:35 313.8 36.95 1.000E+000 1.458E+000 1.664E-006 9.890E+003 2.592E+000 2.778E-008 8.164E-004 
0UT7 10:56 315.3 36.77 1.000E+000 1.527E+000 1.878E-006 9.250E+003 2.588E+000 2.901E-008 1.495E-003 
0UT8 11:19 317.4 36.53 1.000E+000 1.616E+000 1.759E-006 8.413E+003 2.597E+000 3.019E-008 1.232E-003 
0UT9 11:37 319.6 36.28 1.000E+000 1.541E+000 1.926E-006 7.610E+003 2.564E+000 3.339E-008 5.698E-004 
UT10 11:54 321.5 36.06 1.000E+000 1.498E+000 1.540E-006 6.978E+003 2.578E+000 3.313E-008 7.372E-004 
UT11 12:13 324.7 35.71 1.000E+000 1.509E+000 1.755E-006 6.041E+003 2.561E+000 3.707E-008 1.205E-003 
UT12 12:31 327.6 35.39 1.000E+000 1.528E+000 1.892E-006 5.331E+003 2.568E+000 3.906E-008 1.230E-003 
UT13 12:49 330.1 35.12 1.000E+000 1.577E+000 1.813E-006 4.824E+003 2.579E+000 4.055E-008 1.494E-003 
UT14 13:4 332.5 34.87 1.000E+000 1.684E+000 2.295E-006 4.430E+003 2.551E+000 4.439E-008 9.536E-004 
