fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 54434 320.18 36.212 2.776475285E-01 1.510753695E-04 2.455772252E-05 2.000501545E-01 1.227617047E-04 5.854645600E-01 0.000000000E+00 
00L2 54556 320.11 36.219 2.776472210E-01 1.509754902E-04 2.452457300E-05 1.995165451E-01 1.229441208E-04 5.850617088E-01 0.000000000E+00 
00L3 54646 320.04 36.227 2.777969563E-01 1.507881773E-04 2.449374349E-05 1.998057430E-01 1.225976070E-04 5.847367516E-01 0.000000000E+00 
00L4 54732 319.99 36.233 2.778288124E-01 1.510386667E-04 2.457821922E-05 1.999468307E-01 1.229264537E-04 5.857131680E-01 0.000000000E+00 
00L5 54826 319.98 36.234 2.777508366E-01 1.509754902E-04 2.457831551E-05 2.000365675E-01 1.228719408E-04 5.861250608E-01 0.000000000E+00 
00L6 54914 319.99 36.233 2.775064022E-01 1.508169697E-04 2.448501208E-05 1.995273426E-01 1.227386686E-04 5.850286101E-01 0.000000000E+00 
00L7 55032 320.09 36.222 2.597981693E-01 1.106763547E-04 1.646898833E-05 1.854052982E-01 8.906434236E-05 5.727643634E-01 0.000000000E+00 
00L8 55152 319.76 36.259 2.614565594E-01 1.112754902E-04 1.668755019E-05 1.868581715E-01 8.956512848E-05 5.735793756E-01 0.000000000E+00 
00L9 55240 319.74 36.261 2.619223694E-01 1.122754902E-04 1.686601728E-05 1.876238499E-01 9.016049071E-05 5.735284819E-01 0.000000000E+00 
0L10 55330 319.76 36.259 2.620702587E-01 1.131754902E-04 1.702978712E-05 1.878429241E-01 9.093023304E-05 5.741681495E-01 0.000000000E+00 
0L11 55424 319.81 36.253 2.622939808E-01 1.138632353E-04 1.715165464E-05 1.878120251E-01 9.159326620E-05 5.742938682E-01 0.000000000E+00 
0L12 55510 319.84 36.25 2.625360676E-01 1.144753695E-04 1.724721202E-05 1.880944424E-01 9.196977666E-05 5.738757489E-01 0.000000000E+00 
0L13 55602 319.88 36.245 2.625710182E-01 1.152632353E-04 1.737332650E-05 1.882371960E-01 9.257159244E-05 5.740442717E-01 0.000000000E+00 
0L14 55688 319.89 36.244 2.630610428E-01 1.162632353E-04 1.753398409E-05 1.881964092E-01 9.344600761E-05 5.732996371E-01 0.000000000E+00 
0L15 55780 319.9 36.243 2.632268108E-01 1.173956863E-04 1.772164737E-05 1.886058216E-01 9.424037923E-05 5.734846918E-01 0.000000000E+00 
0L16 55872 319.89 36.244 2.642951466E-01 1.182618137E-04 1.789648917E-05 1.889790821E-01 9.498133282E-05 5.725772899E-01 0.000000000E+00 
0L17 55960 319.92 36.241 2.639235725E-01 1.186763547E-04 1.800165467E-05 1.891246166E-01 9.546227811E-05 5.747381783E-01 0.000000000E+00 
