N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.191996248E+00 1.192199691E+00 1.191641215E+00 1.188078814E+00 1.176843892E+00 1.146962011E+00 1.079406029E+00 1.012697285E+00 1.014098868E+00 1.017702320E+00 1.024271853E+00
1.600000000E+01 1.210624270E+00 1.213193779E+00 1.215822572E+00 1.217891065E+00 1.220262021E+00 1.222298816E+00 1.223123109E+00 1.223918414E+00 1.223588213E+00 1.221250081E+00 1.217354609E+00
1.700000000E+01 1.230056924E+00 1.232496823E+00 1.234532908E+00 1.235234291E+00 1.235931509E+00 1.235779333E+00 1.233281694E+00 1.230867863E+00 1.227062906E+00 1.220403711E+00 1.214257712E+00
1.549996187E+01 1.198711747E+00 1.200647065E+00 1.202652878E+00 1.204834076E+00 1.206617164E+00 1.207242881E+00 1.206233623E+00 1.200755266E+00 1.185303513E+00 1.150336709E+00 1.080264024E+00
1.649996187E+01 1.210824711E+00 1.214057029E+00 1.216637497E+00 1.219539273E+00 1.221929564E+00 1.222956957E+00 1.224033653E+00 1.224347222E+00 1.222698527E+00 1.221174811E+00 1.218688431E+00
1.674996808E+01 1.216745942E+00 1.219733519E+00 1.221740286E+00 1.224015291E+00 1.225671279E+00 1.225701082E+00 1.225841586E+00 1.225027527E+00 1.221929001E+00 1.218982115E+00 1.215024046E+00
1.624993176E+01 1.211048314E+00 1.213997089E+00 1.216999031E+00 1.219342526E+00 1.221960986E+00 1.223991388E+00 1.224866521E+00 1.225547358E+00 1.225574698E+00 1.223623997E+00 1.221508419E+00
1.574996808E+01 1.205456969E+00 1.207263395E+00 1.209622050E+00 1.212016014E+00 1.214181550E+00 1.215562211E+00 1.216749308E+00 1.216706217E+00 1.213925251E+00 1.207173162E+00 1.190845857E+00
1.524993176E+01 1.195530276E+00 1.196704678E+00 1.198279247E+00 1.199303686E+00 1.198832847E+00 1.194263802E+00 1.180719010E+00 1.146641589E+00 1.074934138E+00 1.009610772E+00 1.010729859E+00
