N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.199992603E+00 1.199440101E+00 1.198907608E+00 1.197214286E+00 1.192379188E+00 1.179269414E+00 1.147951525E+00 1.083433209E+00 1.015119868E+00 1.016160729E+00 1.019303063E+00
1.600000000E+01 1.231912705E+00 1.232226928E+00 1.233263118E+00 1.234576785E+00 1.236611898E+00 1.238907186E+00 1.240832320E+00 1.242920600E+00 1.244374939E+00 1.244830480E+00 1.244149674E+00
1.700000000E+01 1.275013531E+00 1.274671582E+00 1.275360000E+00 1.276529020E+00 1.279011259E+00 1.282112281E+00 1.285150673E+00 1.288833016E+00 1.292254566E+00 1.294970805E+00 1.297569768E+00
1.549996187E+01 1.211817544E+00 1.212209304E+00 1.213125678E+00 1.214581738E+00 1.216187586E+00 1.217352465E+00 1.217962860E+00 1.216576063E+00 1.210804253E+00 1.196597920E+00 1.165717222E+00
1.649996187E+01 1.243348036E+00 1.243937510E+00 1.244964601E+00 1.247148607E+00 1.249824682E+00 1.252588771E+00 1.255865757E+00 1.259161443E+00 1.262071378E+00 1.264880242E+00 1.267095215E+00
1.674996808E+01 1.255753806E+00 1.255920996E+00 1.256511237E+00 1.258430524E+00 1.260984670E+00 1.263691614E+00 1.267181317E+00 1.270721656E+00 1.273981424E+00 1.277125611E+00 1.279744013E+00
1.624993176E+01 1.237531404E+00 1.238016400E+00 1.239356077E+00 1.241051526E+00 1.243585867E+00 1.246246383E+00 1.248928478E+00 1.251590887E+00 1.254127366E+00 1.255813625E+00 1.256991820E+00
1.574996808E+01 1.222259004E+00 1.222261148E+00 1.223155721E+00 1.224611352E+00 1.226433986E+00 1.228092611E+00 1.229925185E+00 1.231167933E+00 1.231053638E+00 1.229033267E+00 1.222469352E+00
1.524993176E+01 1.205678699E+00 1.205688542E+00 1.206450401E+00 1.207261049E+00 1.207602728E+00 1.206166832E+00 1.201019021E+00 1.186908497E+00 1.154856927E+00 1.091036988E+00 1.011841548E+00
