N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 330 2.100E-4 1.232481249E+00 1.252673272E+00
1.468000E+10 1.000E+16 330 2.100E-4 1.237570709E+00 1.252765713E+00
2.154000E+10 1.000E+16 330 2.100E-4 1.241978537E+00 1.252910607E+00
3.162000E+10 1.000E+16 330 2.100E-4 1.245327259E+00 1.253131403E+00
4.642000E+10 1.000E+16 330 2.100E-4 1.248090673E+00 1.253379779E+00
6.813000E+10 1.000E+16 330 2.100E-4 1.250241466E+00 1.253849702E+00
1.000000E+11 1.000E+16 330 2.100E-4 1.252006116E+00 1.254535025E+00
1.468000E+11 1.000E+16 330 2.100E-4 1.253817162E+00 1.255579953E+00
2.154000E+11 1.000E+16 330 2.100E-4 1.255667470E+00 1.256890462E+00
3.162000E+11 1.000E+16 330 2.100E-4 1.257776200E+00 1.258620668E+00
4.642000E+11 1.000E+16 330 2.100E-4 1.260201857E+00 1.260782540E+00
6.813000E+11 1.000E+16 330 2.100E-4 1.263097214E+00 1.263485820E+00
1.000000E+12 1.000E+16 330 2.100E-4 1.266265041E+00 1.266533299E+00
1.468000E+12 1.000E+16 330 2.100E-4 1.269747250E+00 1.269932717E+00
2.154000E+12 1.000E+16 330 2.100E-4 1.273726660E+00 1.273827168E+00
3.162000E+12 1.000E+16 330 2.100E-4 1.277455480E+00 1.277528300E+00
4.642000E+12 1.000E+16 330 2.100E-4 1.280933637E+00 1.280987830E+00
6.813000E+12 1.000E+16 330 2.100E-4 1.284313211E+00 1.284354826E+00
1.000000E+13 1.000E+16 330 2.100E-4 1.287646611E+00 1.287680372E+00
