T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
315 001_315 36.807 5.753790E-1 3.759223E+1 8.136230E+1 1.759850E+1 4.938020E-1 3.563872E+1 1.000000E+2 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 1.778E+16
315 002_315 36.807 5.748450E-1 3.749990E+1 8.135130E+1 1.753660E+1 4.932280E-1 3.555478E+1 1.000000E+2 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 1.778E+16
315 003_315 36.807 5.741090E-1 3.737073E+1 8.133600E+1 1.745050E+1 4.924500E-1 3.543613E+1 1.000000E+2 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 1.778E+16
315 004_315 36.807 5.731170E-1 3.719354E+1 8.131510E+1 1.733330E+1 4.914300E-1 3.527122E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 1.778E+16
315 005_315 36.807 5.718210E-1 3.695676E+1 8.128730E+1 1.717820E+1 4.901450E-1 3.504715E+1 1.000000E+2 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 1.778E+16
315 006_315 36.807 5.701870E-1 3.665080E+1 8.125120E+1 1.697970E+1 4.886000E-1 3.475174E+1 1.000000E+2 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 1.778E+16
315 007_315 36.807 5.681270E-1 3.627116E+1 8.121610E+1 1.673590E+1 4.868400E-1 3.437659E+1 1.000000E+2 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 1.778E+16
315 008_315 36.807 5.657500E-1 3.582097E+1 8.113410E+1 1.644240E+1 4.849100E-1 3.390819E+1 1.000000E+2 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 1.778E+16
315 009_315 36.807 5.631160E-1 3.531095E+1 8.107040E+1 1.612020E+1 4.820410E-1 3.344150E+1 1.000000E+2 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 1.778E+16
315 010_315 36.807 5.602620E-1 3.475564E+1 8.099990E+1 1.577250E+1 4.791980E-1 3.291443E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 1.778E+16
315 011_315 36.807 5.570900E-1 3.416750E+1 8.093640E+1 1.540570E+1 4.764490E-1 3.233450E+1 1.000000E+2 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 1.778E+16
315 012_315 36.807 5.537440E-1 3.355275E+1 8.081790E+1 1.501570E+1 4.732760E-1 3.172710E+1 1.000000E+2 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 1.778E+16
315 013_315 36.807 5.502040E-1 3.291109E+1 8.072280E+1 1.461710E+1 4.696350E-1 3.112442E+1 1.000000E+2 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 1.778E+16
315 014_315 36.807 5.462950E-1 3.223869E+1 8.063700E+1 1.420170E+1 4.662280E-1 3.046081E+1 1.000000E+2 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 1.778E+16
315 015_315 36.807 5.422030E-1 3.153134E+1 8.048850E+1 1.376060E+1 4.621790E-1 2.977335E+1 1.000000E+2 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 1.778E+16
315 016_315 36.807 5.378120E-1 3.078601E+1 8.037810E+1 1.330830E+1 4.579700E-1 2.905926E+1 1.000000E+2 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 1.778E+16
315 017_315 36.807 5.331780E-1 3.000105E+1 8.021560E+1 1.283120E+1 4.538170E-1 2.827398E+1 1.000000E+2 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 1.778E+16
315 018_315 36.807 5.283150E-1 2.917585E+1 8.007960E+1 1.234350E+1 4.489150E-1 2.749628E+1 1.000000E+2 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 1.778E+16
315 019_315 36.807 5.232060E-1 2.831071E+1 7.989820E+1 1.183480E+1 4.444700E-1 2.662675E+1 1.000000E+2 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 1.778E+16
315 020_315 36.807 5.178970E-1 2.740684E+1 7.973840E+1 1.131800E+1 4.390570E-1 2.577801E+1 1.000000E+2 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.800E-4 1.778E+16
315 021_315 36.807 5.123920E-1 2.646645E+1 7.952770E+1 1.078490E+1 4.341830E-1 2.483956E+1 1.000000E+2 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.800E-4 1.778E+16
315 022_315 36.807 5.066720E-1 2.549278E+1 7.934450E+1 1.024850E+1 4.284670E-1 2.391906E+1 1.000000E+2 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 3.800E-4 1.778E+16
315 023_315 36.807 5.008390E-1 2.449008E+1 7.909350E+1 9.701300E+0 4.230740E-1 2.293043E+1 1.000000E+2 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 3.800E-4 1.778E+16
315 024_315 36.807 4.947440E-1 2.346363E+1 7.888210E+1 9.157000E+0 4.172580E-1 2.194568E+1 1.000000E+2 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 3.800E-4 1.778E+16
315 025_315 36.807 4.885600E-1 2.241959E+1 7.859130E+1 8.608400E+0 4.112900E-1 2.093013E+1 1.000000E+2 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 3.800E-4 1.778E+16
