N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 325 1.500E-4 1.214838885E+00 1.222376445E+00
1.468000E+10 3.162E+15 325 1.500E-4 1.217200273E+00 1.222393802E+00
2.154000E+10 3.162E+15 325 1.500E-4 1.218853793E+00 1.222419246E+00
3.162000E+10 3.162E+15 325 1.500E-4 1.220015013E+00 1.222456419E+00
4.642000E+10 3.162E+15 325 1.500E-4 1.220842030E+00 1.222510665E+00
6.813000E+10 3.162E+15 325 1.500E-4 1.221450565E+00 1.222589361E+00
1.000000E+11 3.162E+15 325 1.500E-4 1.221927044E+00 1.222703376E+00
1.468000E+11 3.162E+15 325 1.500E-4 1.222338548E+00 1.222867253E+00
2.154000E+11 3.162E+15 325 1.500E-4 1.222741106E+00 1.223100761E+00
3.162000E+11 3.162E+15 325 1.500E-4 1.223184865E+00 1.223429234E+00
4.642000E+11 3.162E+15 325 1.500E-4 1.223717423E+00 1.223883174E+00
6.813000E+11 3.162E+15 325 1.500E-4 1.224383549E+00 1.224495820E+00
1.000000E+12 3.162E+15 325 1.500E-4 1.225221269E+00 1.225297160E+00
1.468000E+12 3.162E+15 325 1.500E-4 1.226264471E+00 1.226315601E+00
2.154000E+12 3.162E+15 325 1.500E-4 1.227490384E+00 1.227524806E+00
3.162000E+12 3.162E+15 325 1.500E-4 1.228875670E+00 1.228898796E+00
4.642000E+12 3.162E+15 325 1.500E-4 1.230354000E+00 1.230369543E+00
6.813000E+12 3.162E+15 325 1.500E-4 1.231941524E+00 1.231951991E+00
1.000000E+13 3.162E+15 325 1.500E-4 1.233633616E+00 1.233691650E+00
