T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.216951157E+00 1.230657671E+00 1.243169821E+00 1.258170203E+00 1.273444069E+00 1.290661522E+00 1.309932637E+00 1.331314919E+00 1.356673675E+00
295 1.213561418E+00 1.229508515E+00 1.242547916E+00 1.257318261E+00 1.272219574E+00 1.289059618E+00 1.307835713E+00 1.328867731E+00 1.354194882E+00
300 1.207021036E+00 1.227981065E+00 1.242384508E+00 1.257303533E+00 1.272029797E+00 1.288276644E+00 1.306688991E+00 1.327303526E+00 1.352511393E+00
305 1.193527057E+00 1.224797238E+00 1.242112760E+00 1.257890534E+00 1.272440260E+00 1.288446245E+00 1.306453687E+00 1.326683304E+00 1.351812570E+00
310 1.166739068E+00 1.217660033E+00 1.241115752E+00 1.258083531E+00 1.273671008E+00 1.289479689E+00 1.307216585E+00 1.327190542E+00 1.351761724E+00
315 1.117347445E+00 1.202686560E+00 1.237952170E+00 1.258568778E+00 1.275185882E+00 1.291270096E+00 1.308805031E+00 1.328414957E+00 1.352615127E+00
320 1.036427690E+00 1.173536640E+00 1.230410690E+00 1.257990388E+00 1.276731058E+00 1.293630172E+00 1.311392407E+00 1.330746386E+00 1.354401059E+00
325 1.021085766E+00 1.121527154E+00 1.214567863E+00 1.254941751E+00 1.277738978E+00 1.296007424E+00 1.314182553E+00 1.333472686E+00 1.356915807E+00
330 1.022636104E+00 1.038996544E+00 1.184589206E+00 1.247225345E+00 1.277467850E+00 1.298176650E+00 1.317217192E+00 1.336757048E+00 1.359629579E+00
335 1.026364964E+00 1.017749717E+00 1.132484501E+00 1.229720800E+00 1.274560220E+00 1.299650740E+00 1.320229654E+00 1.340353241E+00 1.363425132E+00
340 1.032743923E+00 1.018915667E+00 1.051679652E+00 1.200223563E+00 1.267001443E+00 1.299565308E+00 1.322829145E+00 1.343991307E+00 1.367456731E+00
