T d154 d184 d214 d244
d 150 180 210 240
290 2.974500000E-03 2.515433000E-03 2.200888000E-03 1.977115000E-03
295 2.618831000E-03 2.218254000E-03 1.945083000E-03 1.754672000E-03
300 2.325695000E-03 1.984185000E-03 1.755290000E-03 1.596213000E-03
305 2.108078000E-03 1.825606000E-03 1.639127000E-03 1.510298000E-03
310 1.975580000E-03 1.745803000E-03 1.598804000E-03 1.497422000E-03
315 1.930659000E-03 1.748169000E-03 1.634522000E-03 1.557305000E-03
320 1.968597000E-03 1.826371000E-03 1.740936000E-03 1.683889000E-03
325 2.081545000E-03 1.970628000E-03 1.905992000E-03 1.865079000E-03
330 2.253157000E-03 2.162900000E-03 2.110204000E-03 2.072718000E-03
335 2.443179000E-03 2.362173000E-03 2.306706000E-03 2.268589000E-03
340 2.593416000E-03 2.497900000E-03 2.423047000E-03 2.355383000E-03
