T d154 d184 d214 d244
d 150 180 210 240
290 8.001090000E-04 6.567160000E-04 5.624970000E-04 4.973490000E-04
295 7.061470000E-04 5.869010000E-04 5.087990000E-04 4.552200000E-04
300 6.404680000E-04 5.424960000E-04 4.791830000E-04 4.359860000E-04
305 6.020550000E-04 5.233520000E-04 4.720130000E-04 4.375840000E-04
310 5.876310000E-04 5.237270000E-04 4.829670000E-04 4.548320000E-04
315 5.884760000E-04 5.362220000E-04 5.009630000E-04 4.771840000E-04
320 5.864510000E-04 5.407720000E-04 5.078700000E-04 4.845150000E-04
325 5.487880000E-04 5.018380000E-04 4.657330000E-04 4.386750000E-04
330 4.156280000E-04 3.594270000E-04 3.143020000E-04 2.792580000E-04
335 1.072810000E-04 3.324500000E-05 -1.798700000E-05 -5.995800000E-05
340 -4.211280000E-04 2.145800000E-04 1.749910000E-04 1.473490000E-04
