N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 300 1.800E-4 1.228094189E+00 1.232837126E+00
1.468000E+10 3.162E+15 300 1.800E-4 1.229568437E+00 1.232880424E+00
2.154000E+10 3.162E+15 300 1.800E-4 1.230601979E+00 1.232932180E+00
3.162000E+10 3.162E+15 300 1.800E-4 1.231376106E+00 1.233003653E+00
4.642000E+10 3.162E+15 300 1.800E-4 1.231970682E+00 1.233102799E+00
6.813000E+10 3.162E+15 300 1.800E-4 1.232454193E+00 1.233239323E+00
1.000000E+11 3.162E+15 300 1.800E-4 1.232886198E+00 1.233431303E+00
1.468000E+11 3.162E+15 300 1.800E-4 1.233320466E+00 1.233699594E+00
2.154000E+11 3.162E+15 300 1.800E-4 1.233810939E+00 1.234075769E+00
3.162000E+11 3.162E+15 300 1.800E-4 1.234416021E+00 1.234602389E+00
4.642000E+11 3.162E+15 300 1.800E-4 1.235201773E+00 1.235334412E+00
6.813000E+11 3.162E+15 300 1.800E-4 1.236242831E+00 1.236338732E+00
1.000000E+12 3.162E+15 300 1.800E-4 1.237619439E+00 1.237690246E+00
1.468000E+12 3.162E+15 300 1.800E-4 1.239409405E+00 1.239463063E+00
2.154000E+12 3.162E+15 300 1.800E-4 1.241675324E+00 1.241717212E+00
3.162000E+12 3.162E+15 300 1.800E-4 1.244450377E+00 1.244484081E+00
4.642000E+12 3.162E+15 300 1.800E-4 1.247776820E+00 1.247804642E+00
6.813000E+12 3.162E+15 300 1.800E-4 1.251547334E+00 1.251570816E+00
1.000000E+13 3.162E+15 300 1.800E-4 1.255690149E+00 1.255710222E+00
