Ew Nt
4.4482081E-1 6.4194067E+14
4.4211440E-1 4.8075279E+14
4.3940797E-1 4.2906494E+14
4.3670154E-1 4.6166419E+14
4.3399511E-1 5.2630937E+14
4.3128869E-1 5.7246091E+14
4.2858226E-1 5.7340508E+14
4.2587584E-1 5.3143603E+14
4.2316941E-1 4.6753270E+14
4.2046299E-1 4.0555746E+14
4.1775656E-1 3.6078785E+14
4.1505013E-1 3.3658062E+14
4.1234371E-1 3.2747909E+14
4.0963728E-1 3.2502831E+14
4.0693085E-1 3.2267942E+14
4.0422443E-1 3.1763665E+14
4.0151801E-1 3.0988211E+14
3.9881158E-1 3.0050503E+14
3.9610515E-1 2.9111851E+14
3.9339873E-1 2.8415706E+14
3.9069230E-1 2.8264121E+14
3.8798588E-1 2.8868254E+14
3.8527945E-1 3.0157376E+14
3.8257302E-1 3.1715413E+14
3.7986660E-1 3.2947070E+14
3.7716017E-1 3.3395734E+14
3.7445375E-1 3.2995085E+14
3.7174732E-1 3.2080676E+14
3.6904090E-1 3.1184395E+14
3.6633447E-1 3.0784401E+14
3.6362805E-1 3.1153654E+14
3.6092162E-1 3.2318274E+14
3.5821519E-1 3.4072236E+14
3.5550877E-1 3.6041558E+14
3.5280234E-1 3.7831225E+14
3.5009592E-1 3.9225930E+14
3.4738949E-1 4.0321572E+14
3.4468307E-1 4.1481400E+14
3.4197664E-1 4.3149850E+14
3.3927021E-1 4.5669234E+14
3.3656379E-1 4.9213983E+14
3.3385736E-1 5.3841273E+14
3.3115094E-1 5.9581465E+14
3.2844451E-1 6.6495646E+14
3.2573808E-1 7.4673073E+14
3.2303166E-1 8.4190748E+14
3.2032523E-1 9.5085383E+14
3.1761881E-1 1.0736191E+15
3.1491238E-1 1.2100533E+15
3.1220596E-1 1.3594667E+15
3.0949953E-1 1.5199106E+15
3.0679310E-1 1.6877831E+15
3.0408668E-1 1.8582438E+15
3.0138025E-1 2.0261186E+15
2.9867383E-1 2.1864967E+15
2.9596740E-1 2.3345166E+15
2.9326098E-1 2.4643065E+15
2.9055455E-1 2.5669950E+15
2.8784813E-1 2.6274261E+15
2.8514170E-1 2.6199053E+15
2.8243527E-1 2.5057553E+15
2.7972885E-1 2.2382561E+15
2.7702242E-1 1.7795406E+15
2.7431600E-1 1.1259860E+15
2.7160957E-1 7.4437885E+14
