2.7643424E-1 3.9272211E+13 3.2384568E+13 1.2894811E+14 4.6541947E+13 2.4714684E+14
2.7676561E-1 4.1915074E+13 3.3185845E+13 1.3315500E+14 5.2106024E+13 2.6036195E+14
2.7709698E-1 4.4689471E+13 3.4002799E+13 1.3746371E+14 5.8117866E+13 2.7427385E+14
2.7742835E-1 4.7598172E+13 3.4835616E+13 1.4187529E+14 6.4581737E+13 2.8889081E+14
2.7775971E-1 5.0643700E+13 3.5684477E+13 1.4639071E+14 7.1497049E+13 3.0421593E+14
2.7809108E-1 5.3828300E+13 3.6549564E+13 1.5101092E+14 7.8857836E+13 3.2024662E+14
2.7842245E-1 5.7153916E+13 3.7431058E+13 1.5573682E+14 8.6652266E+13 3.3697406E+14
2.7875382E-1 6.0622161E+13 3.8329135E+13 1.6056923E+14 9.4862230E+13 3.5438276E+14
2.7908519E-1 6.4234288E+13 3.9243973E+13 1.6550894E+14 1.0346300E+14 3.7245020E+14
2.7941656E-1 6.7991169E+13 4.0175746E+13 1.7055665E+14 1.1242300E+14 3.9114656E+14
2.7974793E-1 7.1893261E+13 4.1124624E+13 1.7571302E+14 1.2170364E+14 4.1043455E+14
2.8007929E-1 7.5940588E+13 4.2090780E+13 1.8097865E+14 1.3125937E+14 4.3026938E+14
2.8041066E-1 8.0132706E+13 4.3074379E+13 1.8635404E+14 1.4103776E+14 4.5059888E+14
2.8074203E-1 8.4468689E+13 4.4075587E+13 1.9183965E+14 1.5097980E+14 4.7136372E+14
2.8107340E-1 8.8947098E+13 4.5094565E+13 1.9743585E+14 1.6102029E+14 4.9249780E+14
2.8140477E-1 9.3565966E+13 4.6131474E+13 2.0314295E+14 1.7108845E+14 5.1392884E+14
2.8173614E-1 9.8322771E+13 4.7186470E+13 2.0896117E+14 1.8110862E+14 5.3557903E+14
2.8206750E-1 1.0321443E+14 4.8259706E+13 2.1489064E+14 1.9100111E+14 5.5736589E+14
2.8239887E-1 1.0823726E+14 4.9351332E+13 2.2093144E+14 2.0068319E+14 5.7920322E+14
2.8273024E-1 1.1338700E+14 5.0461495E+13 2.2708352E+14 2.1007019E+14 6.0100221E+14
2.8306161E-1 1.1865876E+14 5.1590338E+13 2.3334677E+14 2.1907671E+14 6.2267259E+14
2.8339298E-1 1.2404706E+14 5.2738000E+13 2.3972099E+14 2.2761786E+14 6.4412391E+14
2.8372435E-1 1.2954576E+14 5.3904617E+13 2.4620589E+14 2.3561057E+14 6.6526684E+14
2.8405572E-1 1.3514813E+14 5.5090321E+13 2.5280106E+14 2.4297499E+14 6.8601449E+14
2.8438708E-1 1.4084679E+14 5.6295239E+13 2.5950601E+14 2.4963570E+14 7.0628374E+14
2.8471845E-1 1.4663375E+14 5.7519494E+13 2.6632017E+14 2.5552309E+14 7.2599650E+14
2.8504982E-1 1.5250042E+14 5.8763204E+13 2.7324283E+14 2.6057452E+14 7.4508097E+14
2.8538119E-1 1.5843758E+14 6.0026485E+13 2.8027321E+14 2.6473543E+14 7.6347271E+14
2.8571256E-1 1.6443546E+14 6.1309444E+13 2.8741040E+14 2.6796035E+14 7.8111565E+14
2.8604393E-1 1.7048368E+14 6.2612186E+13 2.9465341E+14 2.7021369E+14 7.9796296E+14
2.8637530E-1 1.7657136E+14 6.3934811E+13 3.0200111E+14 2.7147040E+14 8.1397768E+14
2.8670666E-1 1.8268706E+14 6.5277413E+13 3.0945229E+14 2.7171647E+14 8.2913323E+14
2.8703803E-1 1.8881887E+14 6.6640079E+13 3.1700562E+14 2.7094914E+14 8.4341370E+14
2.8736940E-1 1.9495443E+14 6.8022893E+13 3.2465964E+14 2.6917698E+14 8.5681394E+14
