T d154 d184 d214 d244
d 150 180 210 240
290 1.266753121E+00 1.267050263E+00 1.267020453E+00 1.266952650E+00
295 1.266103967E+00 1.266113949E+00 1.266266925E+00 1.266130492E+00
300 1.266072058E+00 1.265833965E+00 1.265917905E+00 1.265964388E+00
305 1.267268019E+00 1.266993325E+00 1.267046252E+00 1.267163124E+00
310 1.269274053E+00 1.269179365E+00 1.268961037E+00 1.269164657E+00
315 1.271599556E+00 1.271506578E+00 1.271203750E+00 1.271464800E+00
320 1.274899116E+00 1.274974847E+00 1.274494523E+00 1.274691324E+00
325 1.278471723E+00 1.278525439E+00 1.278095325E+00 1.278093632E+00
330 1.281844892E+00 1.281920602E+00 1.281719817E+00 1.281396709E+00
335 1.285616215E+00 1.285743493E+00 1.285491262E+00 1.285290585E+00
340 1.289177865E+00 1.289250095E+00 1.289012941E+00 1.288812275E+00
