T d154 d184 d214 d244
d 150 180 210 240
290 1.212072699E+00 1.210182167E+00 1.208337674E+00 1.206726793E+00
295 1.214561835E+00 1.212135114E+00 1.210043153E+00 1.208242763E+00
300 1.216184469E+00 1.213093914E+00 1.210669574E+00 1.208330031E+00
305 1.217347742E+00 1.213678206E+00 1.210729665E+00 1.207721207E+00
310 1.217472290E+00 1.213373780E+00 1.209615325E+00 1.206670518E+00
315 1.215497498E+00 1.210996609E+00 1.206528846E+00 1.202999059E+00
320 1.212336068E+00 1.208135717E+00 1.202863398E+00 1.198657548E+00
325 1.210190335E+00 1.203752728E+00 1.197831553E+00 1.192909382E+00
330 1.204433895E+00 1.197155826E+00 1.190616861E+00 1.184948526E+00
335 1.198346243E+00 1.190301627E+00 1.183137131E+00 1.176993006E+00
340 1.191182029E+00 1.182393025E+00 1.174708094E+00 1.168172702E+00
