T d154 d184 d214 d244
d 150 180 210 240
290 1.236092798E+00 1.236180255E+00 1.236074212E+00 1.235943910E+00
295 1.238187385E+00 1.237950113E+00 1.238021884E+00 1.237817640E+00
300 1.240602357E+00 1.240085992E+00 1.240057021E+00 1.240070950E+00
305 1.243630574E+00 1.242994185E+00 1.242871033E+00 1.242937056E+00
310 1.246672468E+00 1.246207467E+00 1.245769768E+00 1.245855637E+00
315 1.249294570E+00 1.248753680E+00 1.248218316E+00 1.248335259E+00
320 1.252055745E+00 1.251550037E+00 1.250805615E+00 1.250802886E+00
325 1.254274423E+00 1.253577166E+00 1.252800572E+00 1.252584999E+00
330 1.255238941E+00 1.254354914E+00 1.253693980E+00 1.253188834E+00
335 1.255959137E+00 1.254853340E+00 1.253997037E+00 1.253481528E+00
340 1.255728643E+00 1.254241591E+00 1.253219047E+00 1.252620745E+00
