T d154 d184 d214 d244
d 150 180 210 240
290 1.260798523E+00 1.261104433E+00 1.261062046E+00 1.260990888E+00
295 1.260620336E+00 1.260627690E+00 1.260780156E+00 1.260612966E+00
300 1.261083265E+00 1.260844711E+00 1.260923954E+00 1.260954213E+00
305 1.262705471E+00 1.262434967E+00 1.262476750E+00 1.262587526E+00
310 1.265068067E+00 1.264977305E+00 1.264747891E+00 1.264928189E+00
315 1.267670226E+00 1.267579921E+00 1.267271072E+00 1.267513858E+00
320 1.271113714E+00 1.271188599E+00 1.270708487E+00 1.270866611E+00
325 1.274704651E+00 1.274756591E+00 1.274328258E+00 1.274307830E+00
330 1.277953820E+00 1.278026196E+00 1.277826076E+00 1.277534881E+00
335 1.281464093E+00 1.281584726E+00 1.281333867E+00 1.281118128E+00
340 1.284625151E+00 1.284687375E+00 1.284451957E+00 1.284255176E+00
