T d154 d184 d214 d244
d 150 180 210 240
290 1.217373178E+00 1.215657437E+00 1.214111311E+00 1.212810402E+00
295 1.220337294E+00 1.218182454E+00 1.216558201E+00 1.215008931E+00
300 1.222706832E+00 1.220009950E+00 1.218099481E+00 1.216420748E+00
305 1.224962366E+00 1.221797864E+00 1.219445941E+00 1.217388920E+00
310 1.226486730E+00 1.223009254E+00 1.219934698E+00 1.217486581E+00
315 1.226377132E+00 1.222409925E+00 1.218719656E+00 1.216055857E+00
320 1.225840066E+00 1.221585691E+00 1.217138259E+00 1.213845005E+00
325 1.224644842E+00 1.219406473E+00 1.214323129E+00 1.210309970E+00
330 1.221516903E+00 1.214512655E+00 1.209303015E+00 1.204491389E+00
335 1.217812453E+00 1.210426727E+00 1.203981004E+00 1.198608101E+00
340 1.212981513E+00 1.204669275E+00 1.197537897E+00 1.191617563E+00
