T d154 d184 d214 d244
d 150 180 210 240
290 1.240258220E+00 1.240477568E+00 1.240419816E+00 1.240325497E+00
295 1.241962829E+00 1.241865558E+00 1.241981273E+00 1.241823296E+00
300 1.244110678E+00 1.243740672E+00 1.243773924E+00 1.243812957E+00
305 1.246994318E+00 1.246536992E+00 1.246496420E+00 1.246585485E+00
310 1.250058478E+00 1.249792558E+00 1.249462385E+00 1.249608488E+00
315 1.252865536E+00 1.252563201E+00 1.252154030E+00 1.252345321E+00
320 1.255930706E+00 1.255723831E+00 1.255137919E+00 1.255227944E+00
325 1.258576345E+00 1.258258030E+00 1.257688500E+00 1.257591482E+00
330 1.260160625E+00 1.259752841E+00 1.259357995E+00 1.258995482E+00
335 1.261542865E+00 1.261031412E+00 1.260517442E+00 1.260194286E+00
340 1.262052908E+00 1.261295600E+00 1.260706494E+00 1.260358757E+00
