N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.017196158E+00 1.015510466E+00 1.014219993E+00 1.013164937E+00
1.600000000E+01 1.260502775E+00 1.257778937E+00 1.255581509E+00 1.253754147E+00
1.700000000E+01 1.329690122E+00 1.327447568E+00 1.324552781E+00 1.323874821E+00
1.549996187E+01 1.205722092E+00 1.200400948E+00 1.198212775E+00 1.196650483E+00
1.649996187E+01 1.291161295E+00 1.289301783E+00 1.287743511E+00 1.286686054E+00
1.674996808E+01 1.309813455E+00 1.306242414E+00 1.304984391E+00 1.304001366E+00
1.624993176E+01 1.276023314E+00 1.273599321E+00 1.271937325E+00 1.270277094E+00
1.574996808E+01 1.240975803E+00 1.237444677E+00 1.234965267E+00 1.233944431E+00
1.524993176E+01 1.116202460E+00 1.109452982E+00 1.105183661E+00 1.103553079E+00
