x N
1.2301501E+0 1.5252682E+21
1.2171473E+0 1.4966076E+21
1.2034978E+0 1.2868309E+21
1.1857535E+0 1.4654930E+21
1.1756562E+0 1.6385496E+21
1.1605033E+0 1.1005547E+21
1.1375251E+0 1.3080314E+21
1.1280756E+0 1.8251604E+21
1.1139018E+0 1.4060200E+21
1.0970475E+0 1.3964460E+21
1.0822488E+0 1.5217251E+21
1.0675774E+0 1.3965741E+21
1.0496448E+0 1.3327114E+21
1.0329000E+0 1.5796340E+21
1.0199515E+0 1.6011555E+21
1.0031228E+0 1.5483500E+21
9.8873977E-1 1.6788202E+21
9.7387522E-1 1.7092344E+21
9.5958992E-1 1.5431369E+21
9.4102411E-1 1.5432142E+21
9.2623399E-1 1.5966913E+21
9.0814633E-1 1.6197896E+21
8.9329712E-1 1.5935701E+21
8.7396456E-1 1.4555252E+21
8.5515301E-1 1.5986567E+21
8.3850592E-1 1.5767828E+21
8.1836571E-1 1.4545126E+21
