x N
1.2382873E+0 1.1096999E+21
1.2204986E+0 1.2896210E+21
1.2075109E+0 1.4269178E+21
1.1923031E+0 1.3290151E+21
1.1768776E+0 1.3789333E+21
1.1624066E+0 1.5642682E+21
1.1502105E+0 1.4538937E+21
1.1333231E+0 1.3417895E+21
1.1183192E+0 1.3442409E+21
1.1010027E+0 1.3886022E+21
1.0866143E+0 1.3837989E+21
1.0686706E+0 1.3486120E+21
1.0529721E+0 1.6622136E+21
1.0409884E+0 1.4473273E+21
1.0206270E+0 1.2984474E+21
1.0044380E+0 1.4936354E+21
9.8827530E-1 1.6197035E+21
9.7414722E-1 1.6187457E+21
9.5745483E-1 1.5859982E+21
9.4220819E-1 1.5596274E+21
9.2437997E-1 1.5136267E+21
9.0753692E-1 1.6537453E+21
8.9206456E-1 1.6157062E+21
8.7380899E-1 1.5996514E+21
8.5737685E-1 1.6962764E+21
8.4042536E-1 1.5469508E+21
8.1996560E-1 1.4287612E+21
