x N
1.2489761E+0 1.7253156E+21
1.2376628E+0 1.7461294E+21
1.2265186E+0 1.8003285E+21
1.2156848E+0 1.8058412E+21
1.2044055E+0 1.7463511E+21
1.1926035E+0 1.7308951E+21
1.1808937E+0 1.7205786E+21
1.1687104E+0 1.7412764E+21
1.1570486E+0 1.7639476E+21
1.1449245E+0 1.7359245E+21
1.1326257E+0 1.7248497E+21
1.1200771E+0 1.7333802E+21
1.1076275E+0 1.7163116E+21
1.0945379E+0 1.6535257E+21
1.0808014E+0 1.6854851E+21
1.0679043E+0 1.6878909E+21
1.0538596E+0 1.6149719E+21
1.0393802E+0 1.6557207E+21
1.0256661E+0 1.6245323E+21
1.0102259E+0 1.5862134E+21
9.9538572E-1 1.6273088E+21
9.8025694E-1 1.5876378E+21
9.6418330E-1 1.5563629E+21
9.4790911E-1 1.5618820E+21
9.3139564E-1 1.5581150E+21
9.1445604E-1 1.5341491E+21
8.9678467E-1 1.5164362E+21
