T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.322626954E+00 1.266160521E+00 5.646643300E-02 1.322354798E+00 1.266037136E+00 5.631766200E-02 2.721560000E-04 1.233850000E-04
295 1.320147946E+00 1.093177139E+00 2.269708070E-01 1.319891869E+00 1.093122982E+00 2.267688870E-01 2.560770000E-04 5.415700000E-05
300 1.318495445E+00 1.264146682E+00 5.434876300E-02 1.318258218E+00 1.264041362E+00 5.421685600E-02 2.372270000E-04 1.053200000E-04
305 1.317742945E+00 1.111245635E+00 2.064973100E-01 1.317526219E+00 1.111188518E+00 2.063377010E-01 2.167260000E-04 5.711700000E-05
310 1.316778769E+00 1.266409162E+00 5.036960700E-02 1.316582950E+00 1.266319909E+00 5.026304100E-02 1.958190000E-04 8.925300000E-05
315 1.317563614E+00 1.128782327E+00 1.887812870E-01 1.317388420E+00 1.128722949E+00 1.886654710E-01 1.751940000E-04 5.937800000E-05
320 1.319130004E+00 1.270967121E+00 4.816288300E-02 1.318973800E+00 1.270892056E+00 4.808174400E-02 1.562040000E-04 7.506500000E-05
325 1.321235462E+00 1.147886989E+00 1.733484730E-01 1.321096019E+00 1.147824183E+00 1.732718360E-01 1.394430000E-04 6.280600000E-05
330 1.323849591E+00 1.277374447E+00 4.647514400E-02 1.323723940E+00 1.277306583E+00 4.641735700E-02 1.256510000E-04 6.786400000E-05
335 1.326704740E+00 1.166174820E+00 1.605299200E-01 1.326589385E+00 1.166107426E+00 1.604819590E-01 1.153550000E-04 6.739400000E-05
340 1.329448751E+00 1.284625795E+00 4.482295600E-02 1.329339983E+00 1.284554864E+00 4.478511900E-02 1.087680000E-04 7.093100000E-05
