T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
335 001_335 34.61 5.340220E-1 3.675104E+1 7.958530E+1 1.561930E+1 4.518240E-1 3.456944E+1 1.000000E+2 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 5.623E+16
335 002_335 34.61 5.336030E-1 3.660564E+1 7.957450E+1 1.554320E+1 4.513990E-1 3.443333E+1 1.000000E+2 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 5.623E+16
335 003_335 34.61 5.330330E-1 3.640858E+1 7.955980E+1 1.544010E+1 4.508310E-1 3.424819E+1 1.000000E+2 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 5.623E+16
335 004_335 34.61 5.322790E-1 3.614919E+1 7.954000E+1 1.530470E+1 4.500940E-1 3.400325E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 5.623E+16
335 005_335 34.61 5.313130E-1 3.581975E+1 7.951440E+1 1.513280E+1 4.491750E-1 3.369016E+1 1.000000E+2 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 5.623E+16
335 006_335 34.61 5.301160E-1 3.541815E+1 7.948190E+1 1.492330E+1 4.480750E-1 3.330533E+1 1.000000E+2 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 5.623E+16
335 007_335 34.61 5.286240E-1 3.494897E+1 7.945040E+1 1.467840E+1 4.468150E-1 3.285112E+1 1.000000E+2 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 5.623E+16
335 008_335 34.61 5.268970E-1 3.442181E+1 7.940990E+1 1.440240E+1 4.454210E-1 3.233428E+1 1.000000E+2 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 5.623E+16
335 009_335 34.61 5.249430E-1 3.384710E+1 7.932510E+1 1.409430E+1 4.434510E-1 3.178330E+1 1.000000E+2 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 5.623E+16
335 010_335 34.61 5.227570E-1 3.323211E+1 7.926420E+1 1.377000E+1 4.411800E-1 3.121183E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 5.623E+16
335 011_335 34.61 5.203200E-1 3.257964E+1 7.919470E+1 1.342500E+1 4.388260E-1 3.059291E+1 1.000000E+2 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 5.623E+16
335 012_335 34.61 5.175090E-1 3.188926E+1 7.912890E+1 1.305860E+1 4.364210E-1 2.992205E+1 1.000000E+2 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 5.623E+16
335 013_335 34.61 5.144240E-1 3.115939E+1 7.900990E+1 1.266460E+1 4.335630E-1 2.921052E+1 1.000000E+2 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 5.623E+16
335 014_335 34.61 5.110670E-1 3.038860E+1 7.890960E+1 1.225510E+1 4.301210E-1 2.849231E+1 1.000000E+2 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 5.623E+16
335 015_335 34.61 5.073060E-1 2.957608E+1 7.881280E+1 1.182520E+1 4.267810E-1 2.770784E+1 1.000000E+2 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 5.623E+16
335 016_335 34.61 5.032520E-1 2.872171E+1 7.865800E+1 1.136940E+1 4.229830E-1 2.687922E+1 1.000000E+2 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 5.623E+16
335 017_335 34.61 4.988900E-1 2.782621E+1 7.852800E+1 1.090140E+1 4.186990E-1 2.603641E+1 1.000000E+2 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 5.623E+16
335 018_335 34.61 4.941550E-1 2.689125E+1 7.835660E+1 1.041240E+1 4.146640E-1 2.511039E+1 1.000000E+2 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 5.623E+16
335 019_335 34.61 4.891760E-1 2.591947E+1 7.819490E+1 9.914500E+0 4.095530E-1 2.420805E+1 1.000000E+2 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 5.623E+16
335 020_335 34.61 4.838310E-1 2.491456E+1 7.803310E+1 9.406500E+0 4.050200E-1 2.322464E+1 1.000000E+2 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.800E-4 5.623E+16
335 021_335 34.61 4.782550E-1 2.388124E+1 7.781050E+1 8.887000E+0 3.993250E-1 2.225506E+1 1.000000E+2 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.800E-4 5.623E+16
335 022_335 34.61 4.724010E-1 2.282518E+1 7.757540E+1 8.364700E+0 3.941600E-1 2.122151E+1 1.000000E+2 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 3.800E-4 5.623E+16
335 023_335 34.61 4.662780E-1 2.175295E+1 7.736570E+1 7.847100E+0 3.881540E-1 2.021654E+1 1.000000E+2 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 3.800E-4 5.623E+16
