N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.206612494E+00 1.204745728E+00 1.203094230E+00 1.201214329E+00
1.016672606E+01 1.209139752E+00 1.207112689E+00 1.205367782E+00 1.203437919E+00
1.033324570E+01 1.211175357E+00 1.209007996E+00 1.207191138E+00 1.205234094E+00
1.049996187E+01 1.212817650E+00 1.210552612E+00 1.208702816E+00 1.206755404E+00
1.066670514E+01 1.214174599E+00 1.211869944E+00 1.210038364E+00 1.208146936E+00
1.083333839E+01 1.215361884E+00 1.213085507E+00 1.211330963E+00 1.209547179E+00
1.100000000E+01 1.216499338E+00 1.214325338E+00 1.212710389E+00 1.211086330E+00
1.116672606E+01 1.217709182E+00 1.215714640E+00 1.214322450E+00 1.212882001E+00
1.133324570E+01 1.219115223E+00 1.217374973E+00 1.216247967E+00 1.215032297E+00
1.149996187E+01 1.220840208E+00 1.219417967E+00 1.218575684E+00 1.217615713E+00
1.166670514E+01 1.222998637E+00 1.221934764E+00 1.221377519E+00 1.220652442E+00
1.183333839E+01 1.225684070E+00 1.224983542E+00 1.224687946E+00 1.224156225E+00
1.200000000E+01 1.228953527E+00 1.228580154E+00 1.228475953E+00 1.228088227E+00
1.216672606E+01 1.232815546E+00 1.232698260E+00 1.232726578E+00 1.232417381E+00
1.233324570E+01 1.237230259E+00 1.237282423E+00 1.237371448E+00 1.237108330E+00
1.249996187E+01 1.242128446E+00 1.242269074E+00 1.242387497E+00 1.242134786E+00
1.266670514E+01 1.247423208E+00 1.247603231E+00 1.247709408E+00 1.247468145E+00
1.283333839E+01 1.253049206E+00 1.253234978E+00 1.253341125E+00 1.253099557E+00
1.300000000E+01 1.258953717E+00 1.259141729E+00 1.259236813E+00 1.258997547E+00
