Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.223084469E+00 1.203420091E+00 1.966437800E-02 1.219269524E+00 1.198212446E+00 2.105707800E-02 3.814945000E-03 5.207645000E-03
1.468000E+10 1.223134133E+00 1.203448944E+00 1.968518900E-02 1.220433798E+00 1.199696712E+00 2.073708600E-02 2.700335000E-03 3.752232000E-03
2.154000E+10 1.223206554E+00 1.203521930E+00 1.968462400E-02 1.221312292E+00 1.200837980E+00 2.047431200E-02 1.894262000E-03 2.683950000E-03
3.162000E+10 1.223311893E+00 1.203607907E+00 1.970398600E-02 1.221991586E+00 1.201702868E+00 2.028871800E-02 1.320307000E-03 1.905039000E-03
4.642000E+10 1.223464544E+00 1.203707650E+00 1.975689400E-02 1.222547915E+00 1.202371913E+00 2.017600200E-02 9.166290000E-04 1.335737000E-03
6.813000E+10 1.223684526E+00 1.203845868E+00 1.983865800E-02 1.223049194E+00 1.202914673E+00 2.013452100E-02 6.353320000E-04 9.311950000E-04
1.000000E+11 1.223999092E+00 1.204039074E+00 1.996001800E-02 1.223558429E+00 1.203391697E+00 2.016673200E-02 4.406630000E-04 6.473770000E-04
1.468000E+11 1.224444114E+00 1.204314983E+00 2.012913100E-02 1.224137500E+00 1.203864625E+00 2.027287500E-02 3.066140000E-04 4.503580000E-04
2.154000E+11 1.225064746E+00 1.204700631E+00 2.036411500E-02 1.224850102E+00 1.204386730E+00 2.046337200E-02 2.146440000E-04 3.139010000E-04
3.162000E+11 1.225914591E+00 1.205263254E+00 2.065133700E-02 1.225762873E+00 1.205042431E+00 2.072044200E-02 1.517180000E-04 2.208230000E-04
4.642000E+11 1.227052670E+00 1.206055558E+00 2.099711200E-02 1.226943923E+00 1.205898566E+00 2.104535700E-02 1.087470000E-04 1.569920000E-04
6.813000E+11 1.228538479E+00 1.207154148E+00 2.138433100E-02 1.228459023E+00 1.207040770E+00 2.141825300E-02 7.945600000E-05 1.133780000E-04
1.000000E+12 1.230426133E+00 1.208670292E+00 2.175584100E-02 1.230366646E+00 1.208586159E+00 2.178048700E-02 5.948700000E-05 8.413300000E-05
1.468000E+12 1.232758598E+00 1.210630127E+00 2.212847100E-02 1.232712776E+00 1.210566606E+00 2.214617000E-02 4.582200000E-05 6.352100000E-05
2.154000E+12 1.235561187E+00 1.213151414E+00 2.240977300E-02 1.235524802E+00 1.213101944E+00 2.242285800E-02 3.638500000E-05 4.947000000E-05
3.162000E+12 1.238834036E+00 1.216284220E+00 2.254981600E-02 1.238804313E+00 1.216244513E+00 2.255980000E-02 2.972300000E-05 3.970700000E-05
4.642000E+12 1.242547916E+00 1.220001464E+00 2.254645200E-02 1.242523063E+00 1.219968767E+00 2.255429600E-02 2.485300000E-05 3.269700000E-05
6.813000E+12 1.246649833E+00 1.224249139E+00 2.240069400E-02 1.246628721E+00 1.224221691E+00 2.240703000E-02 2.111200000E-05 2.744800000E-05
1.000000E+13 1.251077867E+00 1.228944587E+00 2.213328000E-02 1.251059782E+00 1.228921264E+00 2.213851800E-02 1.808500000E-05 2.332300000E-05
