Epoch TrainLoss ValidLoss
1 0.13636846277238143 0.02113084247580681 
2 0.03868877531151579 0.018682096198245703 
3 0.02378072937118887 0.03179006307753196 
4 0.021145065190816166 0.010933270633176147 
5 0.016314694401441197 0.00690045556431985 
6 0.011456132637506182 0.0037867681760214776 
7 0.01008536149482384 0.004972807878287012 
8 0.006862824131029122 0.012635456608586103 
9 0.008422482756276925 0.006893975352757124 
10 0.007301865469400931 0.0070836765871038175 
11 0.006231939176511434 0.005542466664219282 
12 0.006315905511605017 0.011407804770907201 
13 0.005805833065261444 0.0016309943349764819 
14 0.004749028803084535 0.0028468640043819507 
15 0.004855334825268147 0.0018576869044352724 
16 0.004254344734899474 0.0056948999641277635 
17 0.004207028598534037 0.0035447347737047304 
18 0.0037491650166309844 0.0032128711156843904 
19 0.003500722004063051 0.0014110464660220768 
20 0.003929091674510879 0.006210075017302278 
21 0.0034884582581657052 0.006148234435999061 
22 0.0028954752647327355 0.0034568003511828076 
23 0.00265103701069349 0.0018014512171104283 
24 0.004257171611555598 0.002257723794634124 
25 0.003868356777919513 0.0013656628032240913 
26 0.003270426250109919 0.0017881684353300538 
27 0.0020481996131552892 0.0038584131308167105 
28 0.0027831607205849704 0.027844794672798826 
29 0.002279119622399748 0.0006411057911336467 
30 0.0014484775435800355 0.0019456987571995334 
31 0.003395616953120087 0.004106397413244226 
32 0.00177386380456896 0.0011243994942164992 
33 0.0016540965965920777 0.0017657116313735803 
34 0.0017729844945351208 0.0014283651236047694 
35 0.0015232149828225375 0.0029929629817143067 
36 0.001315491053369837 0.0021783946522797248 
37 0.002010116323725217 0.003079602318376199 
38 0.0017634990185668522 0.003896622335119915 
39 0.0011873611455990207 0.002946015779314882 
40 0.0015851243105575894 0.00795350248298322 
41 0.0015426170852722017 0.0009489028850956208 
42 0.0015911311484318265 0.0019945609764719153 
43 0.0014997596814240695 0.0011218166639249164 
44 0.002695725452455908 0.004578883344515327 
45 0.001149331922609961 0.00044970272306957656 
