N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 290 2.100E-4 1.243010885E+00 1.257775546E+00
1.468000E+10 1.000E+17 290 2.100E-4 1.248180700E+00 1.258791622E+00
2.154000E+10 1.000E+17 290 2.100E-4 1.252432099E+00 1.260070614E+00
3.162000E+10 1.000E+17 290 2.100E-4 1.256108834E+00 1.261601092E+00
4.642000E+10 1.000E+17 290 2.100E-4 1.259599602E+00 1.263563868E+00
6.813000E+10 1.000E+17 290 2.100E-4 1.262954945E+00 1.265900560E+00
1.000000E+11 1.000E+17 290 2.100E-4 1.266493433E+00 1.268725273E+00
1.468000E+11 1.000E+17 290 2.100E-4 1.270308120E+00 1.272042856E+00
2.154000E+11 1.000E+17 290 2.100E-4 1.274209496E+00 1.275594145E+00
3.162000E+11 1.000E+17 290 2.100E-4 1.278384328E+00 1.279515550E+00
4.642000E+11 1.000E+17 290 2.100E-4 1.282863703E+00 1.283800401E+00
6.813000E+11 1.000E+17 290 2.100E-4 1.287646949E+00 1.288435863E+00
1.000000E+12 1.000E+17 290 2.100E-4 1.292722395E+00 1.293391024E+00
1.468000E+12 1.000E+17 290 2.100E-4 1.298167153E+00 1.298737186E+00
2.154000E+12 1.000E+17 290 2.100E-4 1.303746147E+00 1.304230752E+00
3.162000E+12 1.000E+17 290 2.100E-4 1.309831031E+00 1.310243064E+00
4.642000E+12 1.000E+17 290 2.100E-4 1.316189268E+00 1.316538021E+00
6.813000E+12 1.000E+17 290 2.100E-4 1.322816905E+00 1.323110423E+00
1.000000E+13 1.000E+17 290 2.100E-4 1.329658743E+00 1.329904243E+00
