d Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.000000000E+01 1.251686256E+00 1.232859711E+00 1.882654500E-02 1.236496014E+00 1.217151168E+00 1.934484600E-02 1.519024200E-02 1.570854300E-02
150 1.016672606E+01 1.251788269E+00 1.232903003E+00 1.888526600E-02 1.241086522E+00 1.221821493E+00 1.926502900E-02 1.070174700E-02 1.108151000E-02
150 1.033324570E+01 1.251936815E+00 1.232966271E+00 1.897054400E-02 1.244451759E+00 1.225210657E+00 1.924110200E-02 7.485056000E-03 7.755614000E-03
150 1.049996187E+01 1.252152291E+00 1.233058544E+00 1.909374700E-02 1.246949185E+00 1.227665960E+00 1.928322500E-02 5.203106000E-03 5.392584000E-03
150 1.066670514E+01 1.252463193E+00 1.233192719E+00 1.927047400E-02 1.248864581E+00 1.229462704E+00 1.940187700E-02 3.598612000E-03 3.730015000E-03
150 1.083333839E+01 1.252908332E+00 1.233387023E+00 1.952130900E-02 1.250429246E+00 1.230817271E+00 1.961197500E-02 2.479086000E-03 2.569752000E-03
150 1.100000000E+01 1.253538705E+00 1.233666674E+00 1.987203100E-02 1.251835742E+00 1.231901377E+00 1.993436500E-02 1.702963000E-03 1.765297000E-03
150 1.116672606E+01 1.254417593E+00 1.234065742E+00 2.035185100E-02 1.253249842E+00 1.232855306E+00 2.039453600E-02 1.167751000E-03 1.210436000E-03
150 1.133324570E+01 1.255616910E+00 1.234628275E+00 2.098863500E-02 1.254816618E+00 1.233799047E+00 2.101757100E-02 8.002920000E-04 8.292280000E-04
150 1.149996187E+01 1.257206796E+00 1.235408122E+00 2.179867400E-02 1.256657796E+00 1.234839904E+00 2.181789200E-02 5.490000000E-04 5.682180000E-04
150 1.166670514E+01 1.259237067E+00 1.236465179E+00 2.277188800E-02 1.258859226E+00 1.236075137E+00 2.278408900E-02 3.778410000E-04 3.900420000E-04
150 1.183333839E+01 1.261713966E+00 1.237856948E+00 2.385701800E-02 1.261452260E+00 1.237588107E+00 2.386415300E-02 2.617060000E-04 2.688410000E-04
150 1.200000000E+01 1.264584885E+00 1.239624931E+00 2.495995400E-02 1.264401641E+00 1.239438202E+00 2.496343900E-02 1.832440000E-04 1.867290000E-04
150 1.216672606E+01 1.267747256E+00 1.241779817E+00 2.596743900E-02 1.267616893E+00 1.241648423E+00 2.596847000E-02 1.303630000E-04 1.313940000E-04
150 1.233324570E+01 1.271085691E+00 1.244293191E+00 2.679250000E-02 1.270990914E+00 1.244198890E+00 2.679202400E-02 9.477700000E-05 9.430100000E-05
150 1.249996187E+01 1.274514201E+00 1.247103632E+00 2.741056900E-02 1.274443417E+00 1.247034093E+00 2.740932400E-02 7.078400000E-05 6.953900000E-05
150 1.266670514E+01 1.277993545E+00 1.250137030E+00 2.785651500E-02 1.277939038E+00 1.250084031E+00 2.785500700E-02 5.450700000E-05 5.299900000E-05
150 1.283333839E+01 1.281519671E+00 1.253331144E+00 2.818852700E-02 1.281476368E+00 1.253289341E+00 2.818702700E-02 4.330300000E-05 4.180300000E-05
150 1.300000000E+01 1.285105423E+00 1.256652272E+00 2.845315100E-02 1.285070010E+00 1.256618232E+00 2.845177800E-02 3.541300000E-05 3.404000000E-05
