d Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.000000000E+01 1.217275732E+00 1.233589256E+00 -1.631352400E-02 1.201143870E+00 1.212673179E+00 -1.152930900E-02 1.613186200E-02 2.091607700E-02
150 1.016672606E+01 1.217554997E+00 1.233643108E+00 -1.608811100E-02 1.206301892E+00 1.218884071E+00 -1.258217900E-02 1.125310500E-02 1.475903700E-02
150 1.033324570E+01 1.217961278E+00 1.233721823E+00 -1.576054500E-02 1.210169767E+00 1.223403175E+00 -1.323340800E-02 7.791511000E-03 1.031864800E-02
150 1.049996187E+01 1.218549951E+00 1.233836541E+00 -1.528659000E-02 1.213183591E+00 1.226673007E+00 -1.348941600E-02 5.366360000E-03 7.163534000E-03
150 1.066670514E+01 1.219397756E+00 1.234003231E+00 -1.460547500E-02 1.215715334E+00 1.229056403E+00 -1.334106900E-02 3.682422000E-03 4.946828000E-03
150 1.083333839E+01 1.220608311E+00 1.234244346E+00 -1.363603500E-02 1.218087811E+00 1.230841672E+00 -1.275386100E-02 2.520500000E-03 3.402674000E-03
150 1.100000000E+01 1.222315467E+00 1.234590806E+00 -1.227533900E-02 1.220593072E+00 1.232256937E+00 -1.166386500E-02 1.722395000E-03 2.333869000E-03
150 1.116672606E+01 1.224680755E+00 1.235084091E+00 -1.040333600E-02 1.223504607E+00 1.233486459E+00 -9.981852000E-03 1.176148000E-03 1.597632000E-03
150 1.133324570E+01 1.227877484E+00 1.235777240E+00 -7.899756000E-03 1.227074035E+00 1.234684996E+00 -7.610961000E-03 8.034490000E-04 1.092244000E-03
150 1.149996187E+01 1.232052936E+00 1.236734010E+00 -4.681074000E-03 1.231502893E+00 1.235987704E+00 -4.484811000E-03 5.500430000E-04 7.463060000E-04
150 1.166670514E+01 1.237264024E+00 1.238023358E+00 -7.593340000E-04 1.236885624E+00 1.237513349E+00 -6.277250000E-04 3.784000000E-04 5.100090000E-04
150 1.183333839E+01 1.243401187E+00 1.239708031E+00 3.693156000E-03 1.243138631E+00 1.239359014E+00 3.779617000E-03 2.625560000E-04 3.490170000E-04
150 1.200000000E+01 1.250146665E+00 1.241826652E+00 8.320013000E-03 1.249962159E+00 1.241586998E+00 8.375161000E-03 1.845060000E-04 2.396540000E-04
150 1.216672606E+01 1.257029564E+00 1.244374414E+00 1.265515000E-02 1.256897826E+00 1.244208786E+00 1.268904000E-02 1.317380000E-04 1.656280000E-04
150 1.233324570E+01 1.263588340E+00 1.247291952E+00 1.629638800E-02 1.263492653E+00 1.247176179E+00 1.631647400E-02 9.568700000E-05 1.157730000E-04
150 1.249996187E+01 1.269543485E+00 1.250472884E+00 1.907060100E-02 1.269472750E+00 1.250390532E+00 1.908221800E-02 7.073500000E-05 8.235200000E-05
150 1.266670514E+01 1.274849687E+00 1.253792027E+00 2.105766000E-02 1.274796427E+00 1.253732027E+00 2.106440000E-02 5.326000000E-05 6.000000000E-05
150 1.283333839E+01 1.279613005E+00 1.257142344E+00 2.247066100E-02 1.279572031E+00 1.257097306E+00 2.247472500E-02 4.097400000E-05 4.503800000E-05
150 1.300000000E+01 1.283978072E+00 1.260461959E+00 2.351611300E-02 1.283945785E+00 1.260427059E+00 2.351872600E-02 3.228700000E-05 3.490000000E-05
180 1.000000000E+01 1.204366262E+00 1.227180274E+00 -2.281401200E-02 1.189334464E+00 1.206897910E+00 -1.756344600E-02 1.503179800E-02 2.028236400E-02
180 1.016672606E+01 1.204819715E+00 1.227268548E+00 -2.244883300E-02 1.194350269E+00 1.212984343E+00 -1.863407400E-02 1.046944600E-02 1.428420500E-02
180 1.033324570E+01 1.205476993E+00 1.227397215E+00 -2.192022200E-02 1.198238086E+00 1.217429480E+00 -1.919139400E-02 7.238907000E-03 9.967735000E-03
180 1.049996187E+01 1.206424173E+00 1.227584177E+00 -2.116000400E-02 1.201443981E+00 1.220676115E+00 -1.923213400E-02 4.980192000E-03 6.908062000E-03
180 1.066670514E+01 1.207777735E+00 1.227854573E+00 -2.007683800E-02 1.204363024E+00 1.223091201E+00 -1.872817700E-02 3.414711000E-03 4.763372000E-03
180 1.083333839E+01 1.209688822E+00 1.228243104E+00 -1.855428200E-02 1.207352470E+00 1.224970661E+00 -1.761819100E-02 2.336352000E-03 3.272443000E-03
180 1.100000000E+01 1.212341011E+00 1.228796148E+00 -1.645513700E-02 1.210744149E+00 1.226553904E+00 -1.580975500E-02 1.596862000E-03 2.242244000E-03
180 1.116672606E+01 1.215933546E+00 1.229573006E+00 -1.363946000E-02 1.214841875E+00 1.228039497E+00 -1.319762200E-02 1.091671000E-03 1.533509000E-03
180 1.133324570E+01 1.220639753E+00 1.230644799E+00 -1.000504600E-02 1.219892011E+00 1.229597206E+00 -9.705195000E-03 7.477420000E-04 1.047593000E-03
180 1.149996187E+01 1.226534700E+00 1.232087933E+00 -5.553233000E-03 1.226020195E+00 1.231372663E+00 -5.352468000E-03 5.145050000E-04 7.152700000E-04
180 1.166670514E+01 1.233506098E+00 1.233970880E+00 -4.647820000E-04 1.233149226E+00 1.233482292E+00 -3.330660000E-04 3.568720000E-04 4.885880000E-04
180 1.183333839E+01 1.241199254E+00 1.236333494E+00 4.865760000E-03 1.240948830E+00 1.235999125E+00 4.949705000E-03 2.504240000E-04 3.343690000E-04
180 1.200000000E+01 1.249069997E+00 1.239164494E+00 9.905503000E-03 1.248891734E+00 1.238934658E+00 9.957076000E-03 1.782630000E-04 2.298360000E-04
180 1.216672606E+01 1.256566176E+00 1.242388556E+00 1.417762000E-02 1.256437406E+00 1.242229262E+00 1.420814400E-02 1.287700000E-04 1.592940000E-04
180 1.233324570E+01 1.263334473E+00 1.245875118E+00 1.745935500E-02 1.263240130E+00 1.245763196E+00 1.747693400E-02 9.434300000E-05 1.119220000E-04
180 1.249996187E+01 1.269296052E+00 1.249471651E+00 1.982440100E-02 1.269225936E+00 1.249391408E+00 1.983452800E-02 7.011600000E-05 8.024300000E-05
180 1.266670514E+01 1.274560220E+00 1.253047403E+00 2.151281700E-02 1.274507190E+00 1.252988349E+00 2.151884100E-02 5.303000000E-05 5.905400000E-05
