X Y Xfit Yfit
2.0277100E+1 9.5540100E+1 2.0709533E+1 9.0980411E+1
2.1800600E+1 1.0364800E+2 2.1800600E+1 9.9604480E+1
2.3340400E+1 1.1245800E+2 2.3019172E+1 1.0897196E+2
2.4863100E+1 1.2207200E+2 2.4363251E+1 1.1913998E+2
2.6430800E+1 1.3256900E+2 2.5825696E+1 1.3017298E+2
2.7953600E+1 1.4402100E+2 2.7393818E+1 1.4214506E+2
2.9521600E+1 1.5657400E+2 2.9049493E+1 1.5514254E+2
3.1097100E+1 1.7029000E+2 3.0769906E+1 1.6926666E+2
3.2682100E+1 1.8536700E+2 3.2528897E+1 1.8463606E+2
3.4298800E+1 2.0190600E+2 3.4298800E+1 2.0138888E+2
3.5741200E+1 2.2003000E+2 3.6052516E+1 2.1968431E+2
3.7261100E+1 2.3998400E+2 3.7765535E+1 2.3970351E+2
3.8699500E+1 2.6198400E+2 3.9417641E+1 2.6165011E+2
4.0028300E+1 2.8618700E+2 4.0994079E+1 2.8575037E+2
4.1416700E+1 3.1274400E+2 4.2486134E+1 3.1225345E+2
4.2702900E+1 3.4199700E+2 4.3891154E+1 3.4143184E+2
4.3992900E+1 3.7424600E+2 4.5212140E+1 3.7358243E+2
4.5422100E+1 4.0986300E+2 4.6457072E+1 4.0902790E+2
4.6616300E+1 4.4907300E+2 4.7638153E+1 4.4811906E+2
4.7955700E+1 4.9234300E+2 4.8771088E+1 4.9123760E+2
4.9129600E+1 5.3995100E+2 4.9874517E+1 5.3879934E+2
5.0356300E+1 5.9242400E+2 5.0969654E+1 5.9125847E+2
5.1566000E+1 6.5027700E+2 5.2080144E+1 6.4911151E+2
5.3226300E+1 7.1406400E+2 5.3232173E+1 7.1290257E+2
5.4454800E+1 7.8449300E+2 5.4454800E+1 7.8322838E+2
5.6328200E+1 8.6167700E+2 5.5780526E+1 8.6074433E+2
5.7598300E+1 9.4709200E+2 5.7246082E+1 9.4617055E+2
5.9428100E+1 1.0410100E+3 5.8893463E+1 1.0402990E+3
6.1157700E+1 1.1441900E+3 6.0771211E+1 1.1440006E+3
6.3637200E+1 1.2580100E+3 6.2935990E+1 1.2582339E+3
6.6984300E+1 1.3831100E+3 6.5454481E+1 1.3840534E+3
6.8602400E+1 1.5226300E+3 6.8405680E+1 1.5226199E+3
7.2299200E+1 1.6739600E+3 7.1883656E+1 1.6752106E+3
7.7533600E+1 1.8421400E+3 7.6000863E+1 1.8432310E+3
8.2883400E+1 2.0273900E+3 8.0892146E+1 2.0282278E+3
8.8954700E+1 2.2288300E+3 8.6719545E+1 2.2319026E+3
9.4086900E+1 2.4510000E+3 9.3678108E+1 2.4561273E+3
1.0381600E+2 2.6990600E+3 1.0200290E+2 2.7029609E+3
1.1195200E+2 2.9732700E+3 1.1197745E+2 2.9746675E+3
1.2394400E+2 3.2667200E+3 1.2394400E+2 3.2737360E+3
1.3563500E+2 3.5948800E+3 1.3831580E+2 3.6029021E+3
1.5122800E+2 3.9559900E+3 1.5559207E+2 3.9651712E+3
1.7321000E+2 4.3546000E+3 1.7637595E+2 4.3638437E+3
1.9803300E+2 4.7974100E+3 2.0139626E+2 4.8025421E+3
2.2747800E+2 5.2716500E+3 2.3153371E+2 5.2852400E+3
2.6024000E+2 5.8072900E+3 2.6785252E+2 5.8162923E+3
3.1462900E+2 6.3814900E+3 3.1163852E+2 6.4004683E+3
3.6444500E+2 7.0284000E+3 3.6444500E+2 7.0429844E+3
4.2209200E+2 7.7419400E+3 4.2814778E+2 7.7495382E+3
5.0393900E+2 8.5185900E+3 5.0501151E+2 8.5263441E+3
5.8968200E+2 9.3756200E+3 5.9776858E+2 9.3801627E+3
6.9337700E+2 1.0310000E+4 7.0971396E+2 1.0318333E+4
8.2953100E+2 1.1335700E+4 8.4481830E+2 1.1348799E+4
9.8317100E+2 1.2479700E+4 1.0078608E+3 1.2480121E+4
1.2061700E+3 1.3698800E+4 1.2045884E+3 1.3721482E+4
1.4706000E+3 1.5094900E+4 1.4419006E+3 1.5082677E+4
1.6965600E+3 1.6592400E+4 1.7280671E+3 1.6574070E+4
2.0501800E+3 1.8197100E+4 2.0729762E+3 1.8206518E+4
2.4907700E+3 1.9946700E+4 2.4884226E+3 1.9991256E+4
2.9341900E+3 2.1929700E+4 2.9884274E+3 2.1939710E+4
3.5874400E+3 2.4060900E+4 3.5895940E+3 2.4063238E+4
4.2924800E+3 2.6394600E+4 4.3114848E+3 2.6372753E+4
5.1688800E+3 2.8896600E+4 5.1770203E+3 2.8878250E+4
6.2737500E+3 3.1586800E+4 6.2128503E+3 3.1588121E+4
7.6533300E+3 3.4519700E+4 7.4496744E+3 3.4508289E+4
9.0869400E+3 3.7476900E+4 8.9225082E+3 3.7641235E+4
1.1096600E+4 4.1057900E+4 1.0670658E+4 4.0984522E+4
1.3196900E+4 4.4440100E+4 1.2737583E+4 4.4529442E+4
1.5581100E+4 4.8487000E+4 1.5170153E+4 4.8259031E+4
1.8449100E+4 5.2261700E+4 1.8017559E+4 5.2146329E+4
2.1090900E+4 5.6282200E+4 2.1329375E+4 5.6152355E+4
2.5258100E+4 5.9983600E+4 2.5152920E+4 6.0224502E+4
3.0258100E+4 6.4267400E+4 2.9529620E+4 6.4295310E+4
3.5460400E+4 6.7694100E+4 3.4490528E+4 6.8282242E+4
4.1376600E+4 7.2043100E+4 4.0051563E+4 7.2089071E+4
4.8632300E+4 7.3687700E+4 4.6208076E+4 7.5608633E+4
